0.00.184.974 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.334.370 I srv    load_model: loading model '/home/mark/AI/Models/Qwen 3.6/27B/Qwen3.6-27B-Q8_0.gguf'
0.08.880.073 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'false'
0.08.932.221 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.08.932.277 I srv  llama_server: model loaded
0.08.932.284 I srv  llama_server: listening on http://127.0.0.1:8090
0.09.827.566 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
1.25.395.274 I slot print_timing: id  3 | task 0 | n_decoded =    396, tg =   5.49 t/s, tg_3s =   5.30 t/s
1.28.415.552 I slot print_timing: id  0 | task 3 | n_decoded =    412, tg =   5.48 t/s, tg_3s =   5.29 t/s
1.28.416.378 I slot print_timing: id  1 | task 2 | n_decoded =    412, tg =   5.48 t/s, tg_3s =   5.29 t/s
1.28.417.219 I slot print_timing: id  2 | task 1 | n_decoded =    412, tg =   5.48 t/s, tg_3s =   5.29 t/s
1.28.418.049 I slot print_timing: id  3 | task 0 | n_decoded =    412, tg =   5.48 t/s, tg_3s =   5.29 t/s
1.31.437.989 I slot print_timing: id  0 | task 3 | n_decoded =    428, tg =   5.48 t/s, tg_3s =   5.29 t/s
1.31.438.838 I slot print_timing: id  1 | task 2 | n_decoded =    428, tg =   5.48 t/s, tg_3s =   5.29 t/s
1.31.439.697 I slot print_timing: id  2 | task 1 | n_decoded =    428, tg =   5.48 t/s, tg_3s =   5.29 t/s
1.31.440.541 I slot print_timing: id  3 | task 0 | n_decoded =    428, tg =   5.48 t/s, tg_3s =   5.29 t/s
1.34.459.702 I slot print_timing: id  0 | task 3 | n_decoded =    444, tg =   5.47 t/s, tg_3s =   5.30 t/s
1.34.460.543 I slot print_timing: id  1 | task 2 | n_decoded =    444, tg =   5.47 t/s, tg_3s =   5.30 t/s
1.34.461.398 I slot print_timing: id  2 | task 1 | n_decoded =    444, tg =   5.47 t/s, tg_3s =   5.30 t/s
1.34.462.249 I slot print_timing: id  3 | task 0 | n_decoded =    444, tg =   5.47 t/s, tg_3s =   5.30 t/s
1.37.482.405 I slot print_timing: id  0 | task 3 | n_decoded =    460, tg =   5.46 t/s, tg_3s =   5.29 t/s
1.37.483.243 I slot print_timing: id  1 | task 2 | n_decoded =    460, tg =   5.46 t/s, tg_3s =   5.29 t/s
1.37.484.101 I slot print_timing: id  2 | task 1 | n_decoded =    460, tg =   5.46 t/s, tg_3s =   5.29 t/s
1.37.484.934 I slot print_timing: id  3 | task 0 | n_decoded =    460, tg =   5.46 t/s, tg_3s =   5.29 t/s
1.40.504.178 I slot print_timing: id  0 | task 3 | n_decoded =    476, tg =   5.46 t/s, tg_3s =   5.29 t/s
1.40.504.996 I slot print_timing: id  1 | task 2 | n_decoded =    476, tg =   5.46 t/s, tg_3s =   5.29 t/s
1.40.505.866 I slot print_timing: id  2 | task 1 | n_decoded =    476, tg =   5.46 t/s, tg_3s =   5.29 t/s
1.40.506.705 I slot print_timing: id  3 | task 0 | n_decoded =    476, tg =   5.46 t/s, tg_3s =   5.29 t/s
1.43.544.641 I slot print_timing: id  0 | task 3 | n_decoded =    492, tg =   5.45 t/s, tg_3s =   5.26 t/s
1.43.545.509 I slot print_timing: id  1 | task 2 | n_decoded =    492, tg =   5.45 t/s, tg_3s =   5.26 t/s
1.43.546.372 I slot print_timing: id  2 | task 1 | n_decoded =    492, tg =   5.45 t/s, tg_3s =   5.26 t/s
1.43.547.213 I slot print_timing: id  3 | task 0 | n_decoded =    492, tg =   5.45 t/s, tg_3s =   5.26 t/s
1.46.593.181 I slot print_timing: id  0 | task 3 | n_decoded =    508, tg =   5.44 t/s, tg_3s =   5.25 t/s
1.46.594.006 I slot print_timing: id  1 | task 2 | n_decoded =    508, tg =   5.44 t/s, tg_3s =   5.25 t/s
1.46.594.882 I slot print_timing: id  2 | task 1 | n_decoded =    508, tg =   5.44 t/s, tg_3s =   5.25 t/s
1.46.595.732 I slot print_timing: id  3 | task 0 | n_decoded =    508, tg =   5.45 t/s, tg_3s =   5.25 t/s
1.49.640.461 I slot print_timing: id  0 | task 3 | n_decoded =    524, tg =   5.44 t/s, tg_3s =   5.25 t/s
1.49.641.278 I slot print_timing: id  1 | task 2 | n_decoded =    524, tg =   5.44 t/s, tg_3s =   5.25 t/s
1.49.642.127 I slot print_timing: id  2 | task 1 | n_decoded =    524, tg =   5.44 t/s, tg_3s =   5.25 t/s
1.49.642.947 I slot print_timing: id  3 | task 0 | n_decoded =    524, tg =   5.44 t/s, tg_3s =   5.25 t/s
1.52.688.622 I slot print_timing: id  0 | task 3 | n_decoded =    540, tg =   5.43 t/s, tg_3s =   5.25 t/s
1.52.689.457 I slot print_timing: id  1 | task 2 | n_decoded =    540, tg =   5.43 t/s, tg_3s =   5.25 t/s
1.52.690.308 I slot print_timing: id  2 | task 1 | n_decoded =    540, tg =   5.43 t/s, tg_3s =   5.25 t/s
1.52.691.158 I slot print_timing: id  3 | task 0 | n_decoded =    540, tg =   5.43 t/s, tg_3s =   5.25 t/s
1.55.736.235 I slot print_timing: id  0 | task 3 | n_decoded =    556, tg =   5.43 t/s, tg_3s =   5.25 t/s
1.55.737.060 I slot print_timing: id  1 | task 2 | n_decoded =    556, tg =   5.43 t/s, tg_3s =   5.25 t/s
1.55.737.918 I slot print_timing: id  2 | task 1 | n_decoded =    556, tg =   5.43 t/s, tg_3s =   5.25 t/s
1.55.738.772 I slot print_timing: id  3 | task 0 | n_decoded =    556, tg =   5.43 t/s, tg_3s =   5.25 t/s
1.58.790.405 I slot print_timing: id  0 | task 3 | n_decoded =    572, tg =   5.42 t/s, tg_3s =   5.24 t/s
1.58.791.240 I slot print_timing: id  1 | task 2 | n_decoded =    572, tg =   5.42 t/s, tg_3s =   5.24 t/s
1.58.792.103 I slot print_timing: id  2 | task 1 | n_decoded =    572, tg =   5.42 t/s, tg_3s =   5.24 t/s
1.58.792.940 I slot print_timing: id  3 | task 0 | n_decoded =    572, tg =   5.42 t/s, tg_3s =   5.24 t/s
2.01.839.814 I slot print_timing: id  0 | task 3 | n_decoded =    588, tg =   5.42 t/s, tg_3s =   5.25 t/s
2.01.840.647 I slot print_timing: id  1 | task 2 | n_decoded =    588, tg =   5.42 t/s, tg_3s =   5.25 t/s
2.01.841.517 I slot print_timing: id  2 | task 1 | n_decoded =    588, tg =   5.42 t/s, tg_3s =   5.25 t/s
2.01.842.366 I slot print_timing: id  3 | task 0 | n_decoded =    588, tg =   5.42 t/s, tg_3s =   5.25 t/s
2.04.887.561 I slot print_timing: id  0 | task 3 | n_decoded =    604, tg =   5.41 t/s, tg_3s =   5.25 t/s
2.04.888.393 I slot print_timing: id  1 | task 2 | n_decoded =    604, tg =   5.41 t/s, tg_3s =   5.25 t/s
2.04.889.250 I slot print_timing: id  2 | task 1 | n_decoded =    604, tg =   5.41 t/s, tg_3s =   5.25 t/s
2.04.890.102 I slot print_timing: id  3 | task 0 | n_decoded =    604, tg =   5.41 t/s, tg_3s =   5.25 t/s
2.07.935.864 I slot print_timing: id  0 | task 3 | n_decoded =    620, tg =   5.41 t/s, tg_3s =   5.25 t/s
2.07.936.691 I slot print_timing: id  1 | task 2 | n_decoded =    620, tg =   5.41 t/s, tg_3s =   5.25 t/s
2.07.937.548 I slot print_timing: id  2 | task 1 | n_decoded =    620, tg =   5.41 t/s, tg_3s =   5.25 t/s
2.07.938.398 I slot print_timing: id  3 | task 0 | n_decoded =    620, tg =   5.41 t/s, tg_3s =   5.25 t/s
2.10.983.764 I slot print_timing: id  0 | task 3 | n_decoded =    636, tg =   5.40 t/s, tg_3s =   5.25 t/s
2.10.984.597 I slot print_timing: id  1 | task 2 | n_decoded =    636, tg =   5.40 t/s, tg_3s =   5.25 t/s
2.10.985.451 I slot print_timing: id  2 | task 1 | n_decoded =    636, tg =   5.40 t/s, tg_3s =   5.25 t/s
2.10.986.301 I slot print_timing: id  3 | task 0 | n_decoded =    636, tg =   5.40 t/s, tg_3s =   5.25 t/s
2.14.032.218 I slot print_timing: id  0 | task 3 | n_decoded =    652, tg =   5.40 t/s, tg_3s =   5.25 t/s
2.14.033.037 I slot print_timing: id  1 | task 2 | n_decoded =    652, tg =   5.40 t/s, tg_3s =   5.25 t/s
2.14.033.891 I slot print_timing: id  2 | task 1 | n_decoded =    652, tg =   5.40 t/s, tg_3s =   5.25 t/s
2.14.034.747 I slot print_timing: id  3 | task 0 | n_decoded =    652, tg =   5.40 t/s, tg_3s =   5.25 t/s
2.17.080.190 I slot print_timing: id  0 | task 3 | n_decoded =    668, tg =   5.40 t/s, tg_3s =   5.25 t/s
2.17.081.001 I slot print_timing: id  1 | task 2 | n_decoded =    668, tg =   5.40 t/s, tg_3s =   5.25 t/s
2.17.081.860 I slot print_timing: id  2 | task 1 | n_decoded =    668, tg =   5.40 t/s, tg_3s =   5.25 t/s
2.17.082.708 I slot print_timing: id  3 | task 0 | n_decoded =    668, tg =   5.40 t/s, tg_3s =   5.25 t/s
2.20.127.611 I slot print_timing: id  0 | task 3 | n_decoded =    684, tg =   5.39 t/s, tg_3s =   5.25 t/s
2.20.128.447 I slot print_timing: id  1 | task 2 | n_decoded =    684, tg =   5.39 t/s, tg_3s =   5.25 t/s
2.20.129.308 I slot print_timing: id  2 | task 1 | n_decoded =    684, tg =   5.39 t/s, tg_3s =   5.25 t/s
2.20.130.159 I slot print_timing: id  3 | task 0 | n_decoded =    684, tg =   5.39 t/s, tg_3s =   5.25 t/s
2.23.176.970 I slot print_timing: id  0 | task 3 | n_decoded =    700, tg =   5.39 t/s, tg_3s =   5.25 t/s
2.23.177.801 I slot print_timing: id  1 | task 2 | n_decoded =    700, tg =   5.39 t/s, tg_3s =   5.25 t/s
2.23.178.668 I slot print_timing: id  2 | task 1 | n_decoded =    700, tg =   5.39 t/s, tg_3s =   5.25 t/s
2.23.179.521 I slot print_timing: id  3 | task 0 | n_decoded =    700, tg =   5.39 t/s, tg_3s =   5.25 t/s
2.26.224.178 I slot print_timing: id  0 | task 3 | n_decoded =    716, tg =   5.39 t/s, tg_3s =   5.25 t/s
2.26.224.987 I slot print_timing: id  1 | task 2 | n_decoded =    716, tg =   5.39 t/s, tg_3s =   5.25 t/s
2.26.225.839 I slot print_timing: id  2 | task 1 | n_decoded =    716, tg =   5.39 t/s, tg_3s =   5.25 t/s
2.26.226.673 I slot print_timing: id  3 | task 0 | n_decoded =    716, tg =   5.39 t/s, tg_3s =   5.25 t/s
2.29.272.348 I slot print_timing: id  0 | task 3 | n_decoded =    732, tg =   5.38 t/s, tg_3s =   5.25 t/s
2.29.273.181 I slot print_timing: id  1 | task 2 | n_decoded =    732, tg =   5.38 t/s, tg_3s =   5.25 t/s
2.29.274.027 I slot print_timing: id  2 | task 1 | n_decoded =    732, tg =   5.38 t/s, tg_3s =   5.25 t/s
2.29.274.866 I slot print_timing: id  3 | task 0 | n_decoded =    732, tg =   5.38 t/s, tg_3s =   5.25 t/s
2.32.347.298 I slot print_timing: id  0 | task 3 | n_decoded =    748, tg =   5.38 t/s, tg_3s =   5.20 t/s
2.32.348.128 I slot print_timing: id  1 | task 2 | n_decoded =    748, tg =   5.38 t/s, tg_3s =   5.20 t/s
2.32.348.974 I slot print_timing: id  2 | task 1 | n_decoded =    748, tg =   5.38 t/s, tg_3s =   5.20 t/s
2.32.349.829 I slot print_timing: id  3 | task 0 | n_decoded =    748, tg =   5.38 t/s, tg_3s =   5.20 t/s
2.35.445.105 I slot print_timing: id  0 | task 3 | n_decoded =    764, tg =   5.37 t/s, tg_3s =   5.16 t/s
2.35.445.915 I slot print_timing: id  1 | task 2 | n_decoded =    764, tg =   5.37 t/s, tg_3s =   5.16 t/s
2.35.446.764 I slot print_timing: id  2 | task 1 | n_decoded =    764, tg =   5.37 t/s, tg_3s =   5.16 t/s
2.35.447.605 I slot print_timing: id  3 | task 0 | n_decoded =    764, tg =   5.37 t/s, tg_3s =   5.16 t/s
2.38.543.363 I slot print_timing: id  0 | task 3 | n_decoded =    780, tg =   5.37 t/s, tg_3s =   5.16 t/s
2.38.544.203 I slot print_timing: id  1 | task 2 | n_decoded =    780, tg =   5.37 t/s, tg_3s =   5.16 t/s
2.38.545.040 I slot print_timing: id  2 | task 1 | n_decoded =    780, tg =   5.37 t/s, tg_3s =   5.16 t/s
2.38.545.867 I slot print_timing: id  3 | task 0 | n_decoded =    780, tg =   5.37 t/s, tg_3s =   5.16 t/s
2.41.641.210 I slot print_timing: id  0 | task 3 | n_decoded =    796, tg =   5.37 t/s, tg_3s =   5.16 t/s
2.41.642.023 I slot print_timing: id  1 | task 2 | n_decoded =    796, tg =   5.37 t/s, tg_3s =   5.16 t/s
2.41.642.882 I slot print_timing: id  2 | task 1 | n_decoded =    796, tg =   5.37 t/s, tg_3s =   5.16 t/s
2.41.643.733 I slot print_timing: id  3 | task 0 | n_decoded =    796, tg =   5.37 t/s, tg_3s =   5.16 t/s
2.44.739.787 I slot print_timing: id  0 | task 3 | n_decoded =    812, tg =   5.36 t/s, tg_3s =   5.16 t/s
2.44.740.618 I slot print_timing: id  1 | task 2 | n_decoded =    812, tg =   5.36 t/s, tg_3s =   5.16 t/s
2.44.741.490 I slot print_timing: id  2 | task 1 | n_decoded =    812, tg =   5.36 t/s, tg_3s =   5.16 t/s
2.44.742.342 I slot print_timing: id  3 | task 0 | n_decoded =    812, tg =   5.36 t/s, tg_3s =   5.16 t/s
2.47.838.768 I slot print_timing: id  0 | task 3 | n_decoded =    828, tg =   5.36 t/s, tg_3s =   5.16 t/s
2.47.839.594 I slot print_timing: id  1 | task 2 | n_decoded =    828, tg =   5.36 t/s, tg_3s =   5.16 t/s
2.47.840.452 I slot print_timing: id  2 | task 1 | n_decoded =    828, tg =   5.36 t/s, tg_3s =   5.16 t/s
2.47.841.287 I slot print_timing: id  3 | task 0 | n_decoded =    828, tg =   5.36 t/s, tg_3s =   5.16 t/s
2.50.936.380 I slot print_timing: id  0 | task 3 | n_decoded =    844, tg =   5.35 t/s, tg_3s =   5.17 t/s
2.50.937.223 I slot print_timing: id  1 | task 2 | n_decoded =    844, tg =   5.35 t/s, tg_3s =   5.17 t/s
2.50.938.075 I slot print_timing: id  2 | task 1 | n_decoded =    844, tg =   5.35 t/s, tg_3s =   5.17 t/s
2.50.938.909 I slot print_timing: id  3 | task 0 | n_decoded =    844, tg =   5.35 t/s, tg_3s =   5.17 t/s
2.54.042.797 I slot print_timing: id  0 | task 3 | n_decoded =    860, tg =   5.35 t/s, tg_3s =   5.15 t/s
2.54.043.736 I slot print_timing: id  1 | task 2 | n_decoded =    860, tg =   5.35 t/s, tg_3s =   5.15 t/s
2.54.044.695 I slot print_timing: id  2 | task 1 | n_decoded =    860, tg =   5.35 t/s, tg_3s =   5.15 t/s
2.54.045.609 I slot print_timing: id  3 | task 0 | n_decoded =    860, tg =   5.35 t/s, tg_3s =   5.15 t/s
2.57.141.099 I slot print_timing: id  0 | task 3 | n_decoded =    876, tg =   5.35 t/s, tg_3s =   5.16 t/s
2.57.142.145 I slot print_timing: id  1 | task 2 | n_decoded =    876, tg =   5.35 t/s, tg_3s =   5.16 t/s
2.57.143.202 I slot print_timing: id  2 | task 1 | n_decoded =    876, tg =   5.35 t/s, tg_3s =   5.16 t/s
2.57.144.279 I slot print_timing: id  3 | task 0 | n_decoded =    876, tg =   5.35 t/s, tg_3s =   5.16 t/s
3.00.239.668 I slot print_timing: id  0 | task 3 | n_decoded =    892, tg =   5.34 t/s, tg_3s =   5.16 t/s
3.00.240.503 I slot print_timing: id  1 | task 2 | n_decoded =    892, tg =   5.34 t/s, tg_3s =   5.16 t/s
3.00.241.361 I slot print_timing: id  2 | task 1 | n_decoded =    892, tg =   5.34 t/s, tg_3s =   5.16 t/s
3.00.242.218 I slot print_timing: id  3 | task 0 | n_decoded =    892, tg =   5.34 t/s, tg_3s =   5.16 t/s
3.03.337.962 I slot print_timing: id  0 | task 3 | n_decoded =    908, tg =   5.34 t/s, tg_3s =   5.16 t/s
3.03.338.789 I slot print_timing: id  1 | task 2 | n_decoded =    908, tg =   5.34 t/s, tg_3s =   5.16 t/s
3.03.339.656 I slot print_timing: id  2 | task 1 | n_decoded =    908, tg =   5.34 t/s, tg_3s =   5.16 t/s
3.03.340.502 I slot print_timing: id  3 | task 0 | n_decoded =    908, tg =   5.34 t/s, tg_3s =   5.16 t/s
3.06.434.566 I slot print_timing: id  0 | task 3 | n_decoded =    924, tg =   5.34 t/s, tg_3s =   5.17 t/s
3.06.435.382 I slot print_timing: id  1 | task 2 | n_decoded =    924, tg =   5.34 t/s, tg_3s =   5.17 t/s
3.06.436.240 I slot print_timing: id  2 | task 1 | n_decoded =    924, tg =   5.34 t/s, tg_3s =   5.17 t/s
3.06.437.054 I slot print_timing: id  3 | task 0 | n_decoded =    924, tg =   5.34 t/s, tg_3s =   5.17 t/s
3.09.532.698 I slot print_timing: id  0 | task 3 | n_decoded =    940, tg =   5.33 t/s, tg_3s =   5.16 t/s
3.09.533.516 I slot print_timing: id  1 | task 2 | n_decoded =    940, tg =   5.33 t/s, tg_3s =   5.16 t/s
3.09.534.357 I slot print_timing: id  2 | task 1 | n_decoded =    940, tg =   5.33 t/s, tg_3s =   5.16 t/s
