0.00.185.846 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.329.637 I srv    load_model: loading model '/home/mark/AI/Models/Qwen 3.6/27B/Qwen3.6-27B-Q8_0.gguf'
0.47.427.268 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'true'
0.47.466.701 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.47.466.792 I srv  llama_server: model loaded
0.47.466.804 I srv  llama_server: listening on http://0.0.0.0:8091
0.49.955.969 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
1.38.848.555 I slot      release: id  2 | task 213 | stop processing: n_tokens = 535, truncated = 0
1.38.886.464 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.946 (> 0.100 thold), f_keep = 0.884
1.38.886.900 I slot launch_slot_: id  2 | task 256 | processing task, is_child = 0
1.44.416.383 I slot print_timing: id  2 | task 256 | prompt eval time =     996.38 ms /    31 tokens (   32.14 ms per token,    31.11 tokens per second)
1.44.416.390 I slot print_timing: id  2 | task 256 |        eval time =    4533.05 ms /    49 tokens (   92.51 ms per token,    10.81 tokens per second)
1.44.416.392 I slot print_timing: id  2 | task 256 |       total time =    5529.43 ms /    80 tokens
1.44.416.393 I slot print_timing: id  2 | task 256 |    graphs reused =        263
1.44.416.501 I slot      release: id  2 | task 256 | stop processing: n_tokens = 548, truncated = 0
1.44.453.007 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 178906422679
1.44.669.879 I slot launch_slot_: id  1 | task 307 | processing task, is_child = 0
1.50.574.777 I slot print_timing: id  1 | task 307 | prompt eval time =     971.90 ms /    23 tokens (   42.26 ms per token,    23.67 tokens per second)
1.50.574.784 I slot print_timing: id  1 | task 307 |        eval time =    3862.54 ms /    42 tokens (   91.97 ms per token,    10.87 tokens per second)
1.50.574.785 I slot print_timing: id  1 | task 307 |       total time =    4834.44 ms /    65 tokens
1.50.574.786 I slot print_timing: id  1 | task 307 |    graphs reused =        303
1.50.574.883 I slot      release: id  1 | task 307 | stop processing: n_tokens = 531, truncated = 0
1.50.612.804 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 178910934848
1.50.613.272 I slot launch_slot_: id  0 | task 351 | processing task, is_child = 0
1.54.597.805 I slot print_timing: id  0 | task 351 | prompt processing, n_tokens =    403, progress = 0.75, t =   3.12 s / 129.01 tokens per second
1.55.224.503 I slot print_timing: id  0 | task 351 | prompt processing, n_tokens =    504, progress = 0.94, t =   3.75 s / 134.39 tokens per second
1.57.158.615 I slot print_timing: id  0 | task 351 | prompt processing, n_tokens =    531, progress = 0.99, t =   5.68 s / 93.41 tokens per second
2.02.897.393 I slot print_timing: id  0 | task 351 | prompt eval time =    6431.28 ms /   535 tokens (   12.02 ms per token,    83.19 tokens per second)
2.02.897.400 I slot print_timing: id  0 | task 351 |        eval time =    4992.02 ms /    53 tokens (   94.19 ms per token,    10.62 tokens per second)
2.02.897.402 I slot print_timing: id  0 | task 351 |       total time =   11423.30 ms /   588 tokens
2.02.897.403 I slot print_timing: id  0 | task 351 |    graphs reused =        354
2.02.897.718 I slot      release: id  0 | task 351 | stop processing: n_tokens = 587, truncated = 0
2.02.938.770 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.960 (> 0.100 thold), f_keep = 0.864
2.02.939.232 I slot launch_slot_: id  0 | task 408 | processing task, is_child = 0
2.07.829.655 I slot print_timing: id  0 | task 408 | prompt eval time =    1023.13 ms /    24 tokens (   42.63 ms per token,    23.46 tokens per second)
2.07.829.663 I slot print_timing: id  0 | task 408 |        eval time =    3867.23 ms /    42 tokens (   92.08 ms per token,    10.86 tokens per second)
2.07.829.664 I slot print_timing: id  0 | task 408 |       total time =    4890.36 ms /    66 tokens
2.07.829.665 I slot print_timing: id  0 | task 408 |    graphs reused =        394
2.07.829.987 I slot      release: id  0 | task 408 | stop processing: n_tokens = 569, truncated = 0
2.07.872.174 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 178921280417
2.07.872.734 I slot launch_slot_: id  3 | task 452 | processing task, is_child = 0
2.11.714.019 I slot print_timing: id  3 | task 452 | prompt processing, n_tokens =    395, progress = 0.75, t =   3.08 s / 128.19 tokens per second
2.12.371.140 I slot print_timing: id  3 | task 452 | prompt processing, n_tokens =    503, progress = 0.95, t =   3.74 s / 134.54 tokens per second
2.14.306.181 I slot print_timing: id  3 | task 452 | prompt processing, n_tokens =    523, progress = 0.99, t =   5.67 s / 92.18 tokens per second
2.17.972.070 I slot print_timing: id  3 | task 452 | prompt eval time =    6417.66 ms /   527 tokens (   12.18 ms per token,    82.12 tokens per second)
2.17.972.077 I slot print_timing: id  3 | task 452 |        eval time =    2921.82 ms /    32 tokens (   91.31 ms per token,    10.95 tokens per second)
2.17.972.079 I slot print_timing: id  3 | task 452 |       total time =    9339.47 ms /   559 tokens
2.17.972.085 I slot print_timing: id  3 | task 452 |    graphs reused =        424
2.17.972.232 I slot      release: id  3 | task 452 | stop processing: n_tokens = 558, truncated = 0
2.18.010.852 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.960 (> 0.100 thold), f_keep = 0.907
2.18.011.348 I slot launch_slot_: id  3 | task 488 | processing task, is_child = 0
2.22.829.754 I slot print_timing: id  3 | task 488 | prompt eval time =     955.75 ms /    24 tokens (   39.82 ms per token,    25.11 tokens per second)
2.22.829.762 I slot print_timing: id  3 | task 488 |        eval time =    3862.60 ms /    42 tokens (   91.97 ms per token,    10.87 tokens per second)
2.22.829.763 I slot print_timing: id  3 | task 488 |       total time =    4818.35 ms /    66 tokens
2.22.829.765 I slot print_timing: id  3 | task 488 |    graphs reused =        464
2.22.829.883 I slot      release: id  3 | task 488 | stop processing: n_tokens = 568, truncated = 0
2.22.869.505 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 178932175009
2.22.870.085 I slot launch_slot_: id  2 | task 532 | processing task, is_child = 0
2.26.630.284 I slot print_timing: id  2 | task 532 | prompt processing, n_tokens =    440, progress = 0.77, t =   3.14 s / 140.02 tokens per second
2.27.302.194 I slot print_timing: id  2 | task 532 | prompt processing, n_tokens =    530, progress = 0.93, t =   3.81 s / 138.95 tokens per second
2.29.220.301 I slot print_timing: id  2 | task 532 | prompt processing, n_tokens =    568, progress = 0.99, t =   5.73 s / 99.08 tokens per second
2.39.484.769 I slot print_timing: id  2 | task 532 | prompt eval time =    6674.82 ms /   572 tokens (   11.67 ms per token,    85.70 tokens per second)
2.39.484.783 I slot print_timing: id  2 | task 532 |        eval time =    9322.13 ms /   100 tokens (   93.22 ms per token,    10.73 tokens per second)
2.39.484.785 I slot print_timing: id  2 | task 532 |       total time =   15996.95 ms /   672 tokens
2.39.484.786 I slot print_timing: id  2 | task 532 |    graphs reused =        562
2.39.484.948 I slot      release: id  2 | task 532 | stop processing: n_tokens = 671, truncated = 0
2.39.524.097 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.929 (> 0.100 thold), f_keep = 0.797
2.39.524.640 I slot launch_slot_: id  2 | task 636 | processing task, is_child = 0
2.48.619.050 I slot print_timing: id  2 | task 636 | prompt eval time =    1173.54 ms /    46 tokens (   25.51 ms per token,    39.20 tokens per second)
2.48.619.057 I slot print_timing: id  2 | task 636 |        eval time =    7920.80 ms /    84 tokens (   94.30 ms per token,    10.60 tokens per second)
2.48.619.059 I slot print_timing: id  2 | task 636 |       total time =    9094.35 ms /   130 tokens
2.48.619.060 I slot print_timing: id  2 | task 636 |    graphs reused =        644
2.48.619.180 I slot      release: id  2 | task 636 | stop processing: n_tokens = 659, truncated = 0
2.48.658.033 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 178938333392
2.48.777.484 I slot launch_slot_: id  1 | task 722 | processing task, is_child = 0
2.57.822.714 I slot print_timing: id  1 | task 722 | prompt eval time =    1242.84 ms /    50 tokens (   24.86 ms per token,    40.23 tokens per second)
2.57.822.721 I slot print_timing: id  1 | task 722 |        eval time =    7081.93 ms /    76 tokens (   93.18 ms per token,    10.73 tokens per second)
2.57.822.724 I slot print_timing: id  1 | task 722 |       total time =    8324.77 ms /   126 tokens
2.57.822.725 I slot print_timing: id  1 | task 722 |    graphs reused =        718
2.57.823.083 I slot      release: id  1 | task 722 | stop processing: n_tokens = 628, truncated = 0
2.57.871.777 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 178955588495
2.57.964.479 I slot launch_slot_: id  0 | task 800 | processing task, is_child = 0
3.05.147.140 I slot print_timing: id  0 | task 800 | prompt eval time =    1035.33 ms /    25 tokens (   41.41 ms per token,    24.15 tokens per second)
3.05.147.148 I slot print_timing: id  0 | task 800 |        eval time =    5369.06 ms /    58 tokens (   92.57 ms per token,    10.80 tokens per second)
3.05.147.150 I slot print_timing: id  0 | task 800 |       total time =    6404.39 ms /    83 tokens
3.05.147.151 I slot print_timing: id  0 | task 800 |    graphs reused =        774
3.05.147.283 I slot      release: id  0 | task 800 | stop processing: n_tokens = 547, truncated = 0
3.05.187.825 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 178970588392
3.05.420.698 I slot launch_slot_: id  3 | task 860 | processing task, is_child = 0
3.13.019.548 I slot print_timing: id  3 | task 860 | prompt eval time =     978.76 ms /    31 tokens (   31.57 ms per token,    31.67 tokens per second)
3.13.019.556 I slot print_timing: id  3 | task 860 |        eval time =    5988.92 ms /    64 tokens (   93.58 ms per token,    10.69 tokens per second)
3.13.019.558 I slot print_timing: id  3 | task 860 |       total time =    6967.68 ms /    95 tokens
3.13.019.563 I slot print_timing: id  3 | task 860 |    graphs reused =        836
3.13.019.782 I slot      release: id  3 | task 860 | stop processing: n_tokens = 624, truncated = 0
3.13.058.744 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.924 (> 0.100 thold), f_keep = 0.854
3.13.059.423 I slot launch_slot_: id  3 | task 926 | processing task, is_child = 0
3.23.599.614 I slot print_timing: id  3 | task 926 | n_decoded =    100, tg =  10.70 t/s, tg_3s =  10.70 t/s
3.24.732.035 I slot print_timing: id  3 | task 926 | prompt eval time =    1196.74 ms /    47 tokens (   25.46 ms per token,    39.27 tokens per second)
3.24.732.042 I slot print_timing: id  3 | task 926 |        eval time =   10475.82 ms /   112 tokens (   93.53 ms per token,    10.69 tokens per second)
3.24.732.044 I slot print_timing: id  3 | task 926 |       total time =   11672.56 ms /   159 tokens
3.24.732.045 I slot print_timing: id  3 | task 926 |    graphs reused =        946
3.24.732.166 I slot      release: id  3 | task 926 | stop processing: n_tokens = 688, truncated = 0
3.24.771.608 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 178996377688
3.25.069.600 I slot launch_slot_: id  2 | task 1040 | processing task, is_child = 0
3.32.297.592 I slot print_timing: id  2 | task 1040 | prompt eval time =    1113.42 ms /    23 tokens (   48.41 ms per token,    20.66 tokens per second)
3.32.297.600 I slot print_timing: id  2 | task 1040 |        eval time =    5102.47 ms /    55 tokens (   92.77 ms per token,    10.78 tokens per second)
3.32.297.602 I slot print_timing: id  2 | task 1040 |       total time =    6215.88 ms /    78 tokens
3.32.297.609 I slot print_timing: id  2 | task 1040 |    graphs reused =        999
3.32.297.746 I slot      release: id  2 | task 1040 | stop processing: n_tokens = 546, truncated = 0
3.32.336.918 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 179005581591
3.32.656.967 I slot launch_slot_: id  1 | task 1097 | processing task, is_child = 0
3.40.380.202 I slot print_timing: id  1 | task 1097 | prompt eval time =    1035.26 ms /    23 tokens (   45.01 ms per token,    22.22 tokens per second)
3.40.380.210 I slot print_timing: id  1 | task 1097 |        eval time =    5191.75 ms /    56 tokens (   92.71 ms per token,    10.79 tokens per second)
3.40.380.211 I slot print_timing: id  1 | task 1097 |       total time =    6227.01 ms /    79 tokens
3.40.380.212 I slot print_timing: id  1 | task 1097 |    graphs reused =       1053
3.40.380.341 I slot      release: id  1 | task 1097 | stop processing: n_tokens = 545, truncated = 0
3.40.417.266 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.955 (> 0.100 thold), f_keep = 0.862
3.40.417.732 I slot launch_slot_: id  1 | task 1155 | processing task, is_child = 0
3.47.713.264 I slot print_timing: id  1 | task 1155 | prompt eval time =     971.88 ms /    25 tokens (   38.88 ms per token,    25.72 tokens per second)
3.47.713.273 I slot print_timing: id  1 | task 1155 |        eval time =    6323.60 ms /    68 tokens (   92.99 ms per token,    10.75 tokens per second)
3.47.713.274 I slot print_timing: id  1 | task 1155 |       total time =    7295.47 ms /    93 tokens
3.47.713.275 I slot print_timing: id  1 | task 1155 |    graphs reused =       1119
3.47.713.376 I slot      release: id  1 | task 1155 | stop processing: n_tokens = 559, truncated = 0
3.47.750.592 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 179012905792
3.47.950.695 I slot launch_slot_: id  0 | task 1225 | processing task, is_child = 0
3.55.474.132 I slot print_timing: id  0 | task 1225 | prompt eval time =     941.97 ms /    24 tokens (   39.25 ms per token,    25.48 tokens per second)
3.55.474.139 I slot print_timing: id  0 | task 1225 |        eval time =    5192.49 ms /    56 tokens (   92.72 ms per token,    10.78 tokens per second)
3.55.474.147 I slot print_timing: id  0 | task 1225 |       total time =    6134.46 ms /    80 tokens
3.55.474.148 I slot print_timing: id  0 | task 1225 |    graphs reused =       1173
3.55.474.248 I slot      release: id  0 | task 1225 | stop processing: n_tokens = 548, truncated = 0
3.55.512.574 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 179032490674
3.55.748.329 I slot launch_slot_: id  3 | task 1283 | processing task, is_child = 0
4.07.542.039 I slot print_timing: id  3 | task 1283 | n_decoded =    100, tg =  10.70 t/s, tg_3s =  10.70 t/s
4.08.107.990 I slot print_timing: id  3 | task 1283 | prompt eval time =    1160.62 ms /    45 tokens (   25.79 ms per token,    38.77 tokens per second)
4.08.107.997 I slot print_timing: id  3 | task 1283 |        eval time =    9908.34 ms /   106 tokens (   93.47 ms per token,    10.70 tokens per second)
4.08.107.999 I slot print_timing: id  3 | task 1283 |       total time =   11068.96 ms /   151 tokens
4.08.108.001 I slot print_timing: id  3 | task 1283 |    graphs reused =       1277
4.08.108.125 I slot      release: id  3 | task 1283 | stop processing: n_tokens = 654, truncated = 0
4.08.284.346 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 179040056255
4.08.512.987 I slot launch_slot_: id  2 | task 1391 | processing task, is_child = 0
4.12.839.180 I slot print_timing: id  2 | task 1391 | prompt eval time =     968.55 ms /    21 tokens (   46.12 ms per token,    21.68 tokens per second)
4.12.839.189 I slot print_timing: id  2 | task 1391 |        eval time =    2644.85 ms /    29 tokens (   91.20 ms per token,    10.96 tokens per second)
4.12.839.190 I slot print_timing: id  2 | task 1391 |       total time =    3613.40 ms /    50 tokens
4.12.839.191 I slot print_timing: id  2 | task 1391 |    graphs reused =       1304
4.12.839.297 I slot      release: id  2 | task 1391 | stop processing: n_tokens = 518, truncated = 0
4.12.876.760 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.946
4.12.877.373 I slot launch_slot_: id  2 | task 1422 | processing task, is_child = 0
4.16.494.003 I slot print_timing: id  2 | task 1422 | prompt eval time =     971.82 ms /    21 tokens (   46.28 ms per token,    21.61 tokens per second)
4.16.494.012 I slot print_timing: id  2 | task 1422 |        eval time =    2644.76 ms /    29 tokens (   91.20 ms per token,    10.97 tokens per second)
4.16.494.014 I slot print_timing: id  2 | task 1422 |       total time =    3616.57 ms /    50 tokens
4.16.494.015 I slot print_timing: id  2 | task 1422 |    graphs reused =       1331
4.16.494.109 I slot      release: id  2 | task 1422 | stop processing: n_tokens = 518, truncated = 0
4.16.531.033 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.946
4.16.531.594 I slot launch_slot_: id  2 | task 1453 | processing task, is_child = 0
4.20.157.835 I slot print_timing: id  2 | task 1453 | prompt eval time =     970.10 ms /    21 tokens (   46.20 ms per token,    21.65 tokens per second)
4.20.157.843 I slot print_timing: id  2 | task 1453 |        eval time =    2656.09 ms /    29 tokens (   91.59 ms per token,    10.92 tokens per second)
4.20.157.844 I slot print_timing: id  2 | task 1453 |       total time =    3626.19 ms /    50 tokens
4.20.157.845 I slot print_timing: id  2 | task 1453 |    graphs reused =       1358
4.20.157.940 I slot      release: id  2 | task 1453 | stop processing: n_tokens = 518, truncated = 0
4.20.195.889 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.946
4.20.196.418 I slot launch_slot_: id  2 | task 1484 | processing task, is_child = 0
4.23.839.010 I slot print_timing: id  2 | task 1484 | prompt eval time =     997.55 ms /    21 tokens (   47.50 ms per token,    21.05 tokens per second)
4.23.839.018 I slot print_timing: id  2 | task 1484 |        eval time =    2644.98 ms /    29 tokens (   91.21 ms per token,    10.96 tokens per second)
4.23.839.020 I slot print_timing: id  2 | task 1484 |       total time =    3642.54 ms /    50 tokens
4.23.839.021 I slot print_timing: id  2 | task 1484 |    graphs reused =       1385
4.23.839.121 I slot      release: id  2 | task 1484 | stop processing: n_tokens = 518, truncated = 0
4.23.876.656 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.946
4.23.877.167 I slot launch_slot_: id  2 | task 1515 | processing task, is_child = 0
4.27.471.073 I slot print_timing: id  2 | task 1515 | prompt eval time =     948.72 ms /    21 tokens (   45.18 ms per token,    22.13 tokens per second)
4.27.471.081 I slot print_timing: id  2 | task 1515 |        eval time =    2645.12 ms /    29 tokens (   91.21 ms per token,    10.96 tokens per second)
4.27.471.082 I slot print_timing: id  2 | task 1515 |       total time =    3593.85 ms /    50 tokens
4.27.471.084 I slot print_timing: id  2 | task 1515 |    graphs reused =       1412
4.27.471.189 I slot      release: id  2 | task 1515 | stop processing: n_tokens = 518, truncated = 0
4.27.507.889 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 179055471885
4.27.753.375 I slot launch_slot_: id  1 | task 1546 | processing task, is_child = 0
4.33.031.574 I slot print_timing: id  1 | task 1546 | prompt eval time =     933.32 ms /    18 tokens (   51.85 ms per token,    19.29 tokens per second)
4.33.031.581 I slot print_timing: id  1 | task 1546 |        eval time =    2544.96 ms /    28 tokens (   90.89 ms per token,    11.00 tokens per second)
4.33.031.583 I slot print_timing: id  1 | task 1546 |       total time =    3478.28 ms /    46 tokens
4.33.031.584 I slot print_timing: id  1 | task 1546 |    graphs reused =       1438
4.33.031.673 I slot      release: id  1 | task 1546 | stop processing: n_tokens = 512, truncated = 0
4.33.068.218 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.947
4.33.068.611 I slot launch_slot_: id  1 | task 1576 | processing task, is_child = 0
4.36.548.351 I slot print_timing: id  1 | task 1576 | prompt eval time =     934.80 ms /    18 tokens (   51.93 ms per token,    19.26 tokens per second)
4.36.548.359 I slot print_timing: id  1 | task 1576 |        eval time =    2544.88 ms /    28 tokens (   90.89 ms per token,    11.00 tokens per second)
4.36.548.360 I slot print_timing: id  1 | task 1576 |       total time =    3479.68 ms /    46 tokens
4.36.548.361 I slot print_timing: id  1 | task 1576 |    graphs reused =       1464
4.36.548.451 I slot      release: id  1 | task 1576 | stop processing: n_tokens = 512, truncated = 0
4.36.585.087 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.947
4.36.585.445 I slot launch_slot_: id  1 | task 1606 | processing task, is_child = 0
4.40.083.506 I slot print_timing: id  1 | task 1606 | prompt eval time =     952.77 ms /    18 tokens (   52.93 ms per token,    18.89 tokens per second)
4.40.083.513 I slot print_timing: id  1 | task 1606 |        eval time =    2545.22 ms /    28 tokens (   90.90 ms per token,    11.00 tokens per second)
4.40.083.515 I slot print_timing: id  1 | task 1606 |       total time =    3498.00 ms /    46 tokens
4.40.083.517 I slot print_timing: id  1 | task 1606 |    graphs reused =       1490
4.40.083.604 I slot      release: id  1 | task 1606 | stop processing: n_tokens = 512, truncated = 0
4.40.119.959 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.947
4.40.120.318 I slot launch_slot_: id  1 | task 1636 | processing task, is_child = 0
4.43.603.683 I slot print_timing: id  1 | task 1636 | prompt eval time =     938.56 ms /    18 tokens (   52.14 ms per token,    19.18 tokens per second)
