0.00.033.845 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.034.440 W srv  llama_server: -----------------
0.00.034.442 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.034.442 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.034.442 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.034.442 W srv  llama_server: -----------------
0.00.035.707 I srv    load_model: loading model '/home/mark/Downloads/Qwen3.8-27B-AD-IQ2_S.gguf'
VMEAN tap: no live V layers — add disabled
TCQ1 decode: K/V codebooks (K=baked-in V=baked-in) hotswap=0
TCQ decode: context-adaptive V alpha enabled
0.05.918.952 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.05.918.977 W no implementations specified for speculative decoding
0.05.918.981 W no implementations specified for speculative decoding
0.05.918.981 W no implementations specified for speculative decoding
0.05.918.981 W no implementations specified for speculative decoding
0.05.933.503 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.05.933.539 I srv  llama_server: model loaded
0.05.933.544 I srv  llama_server: listening on http://127.0.0.1:8080
0.08.974.234 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1 (best rejected sim = 0.000)
4.27.131.901 I slot print_timing: id  0 | task 6206 | n_decoded =    864, tg =  27.97 t/s, tg_3s =  28.06 t/s
4.30.132.195 I slot print_timing: id  0 | task 6206 | n_decoded =    948, tg =  27.97 t/s, tg_3s =  28.00 t/s
4.33.160.846 I slot print_timing: id  0 | task 6206 | n_decoded =   1033, tg =  27.98 t/s, tg_3s =  28.07 t/s
4.36.179.340 I slot print_timing: id  0 | task 6206 | n_decoded =   1117, tg =  27.97 t/s, tg_3s =  27.83 t/s
4.39.194.526 I slot print_timing: id  0 | task 6206 | n_decoded =   1201, tg =  27.96 t/s, tg_3s =  27.86 t/s
4.42.225.499 I slot print_timing: id  0 | task 6206 | n_decoded =   1286, tg =  27.97 t/s, tg_3s =  28.04 t/s
4.45.230.798 I slot print_timing: id  0 | task 6206 | n_decoded =   1370, tg =  27.96 t/s, tg_3s =  27.95 t/s
4.48.245.487 I slot print_timing: id  0 | task 6206 | n_decoded =   1454, tg =  27.96 t/s, tg_3s =  27.86 t/s
4.51.268.627 I slot print_timing: id  0 | task 6206 | n_decoded =   1537, tg =  27.93 t/s, tg_3s =  27.45 t/s
4.54.269.413 I slot print_timing: id  0 | task 6206 | n_decoded =   1612, tg =  27.78 t/s, tg_3s =  24.99 t/s
4.57.287.977 I slot print_timing: id  0 | task 6206 | n_decoded =   1694, tg =  27.75 t/s, tg_3s =  27.17 t/s
5.00.306.069 I slot print_timing: id  0 | task 6206 | n_decoded =   1778, tg =  27.75 t/s, tg_3s =  27.83 t/s
5.03.316.027 I slot print_timing: id  0 | task 6206 | n_decoded =   1862, tg =  27.76 t/s, tg_3s =  27.91 t/s
5.06.343.322 I slot print_timing: id  0 | task 6206 | n_decoded =   1946, tg =  27.76 t/s, tg_3s =  27.75 t/s
5.09.378.867 I slot print_timing: id  0 | task 6206 | n_decoded =   2030, tg =  27.76 t/s, tg_3s =  27.67 t/s
5.12.395.581 I slot print_timing: id  0 | task 6206 | n_decoded =   2114, tg =  27.76 t/s, tg_3s =  27.84 t/s
5.15.416.330 I slot print_timing: id  0 | task 6206 | n_decoded =   2198, tg =  27.76 t/s, tg_3s =  27.81 t/s
5.18.452.000 I slot print_timing: id  0 | task 6206 | n_decoded =   2282, tg =  27.76 t/s, tg_3s =  27.67 t/s
5.21.479.669 I slot print_timing: id  0 | task 6206 | n_decoded =   2366, tg =  27.76 t/s, tg_3s =  27.74 t/s
5.24.485.539 I slot print_timing: id  0 | task 6206 | n_decoded =   2449, tg =  27.75 t/s, tg_3s =  27.61 t/s
5.27.513.076 I slot print_timing: id  0 | task 6206 | n_decoded =   2532, tg =  27.74 t/s, tg_3s =  27.42 t/s
5.30.518.069 I slot print_timing: id  0 | task 6206 | n_decoded =   2615, tg =  27.74 t/s, tg_3s =  27.62 t/s
5.33.554.052 I slot print_timing: id  0 | task 6206 | n_decoded =   2699, tg =  27.74 t/s, tg_3s =  27.67 t/s
5.36.557.277 I slot print_timing: id  0 | task 6206 | n_decoded =   2781, tg =  27.72 t/s, tg_3s =  27.30 t/s
5.39.568.396 I slot print_timing: id  0 | task 6206 | n_decoded =   2864, tg =  27.72 t/s, tg_3s =  27.56 t/s
5.42.581.303 I slot print_timing: id  0 | task 6206 | n_decoded =   2947, tg =  27.71 t/s, tg_3s =  27.55 t/s
5.45.605.154 I slot print_timing: id  0 | task 6206 | n_decoded =   3030, tg =  27.71 t/s, tg_3s =  27.45 t/s
5.47.136.382 I slot print_timing: id  0 | task 6206 | prompt eval time =     298.07 ms /    55 tokens (    5.42 ms per token,   184.52 tokens per second)
5.47.136.385 I slot print_timing: id  0 | task 6206 |        eval time =  110895.55 ms /  3072 tokens (   36.10 ms per token,    27.70 tokens per second)
5.47.136.386 I slot print_timing: id  0 | task 6206 |       total time =  111193.62 ms /  3127 tokens
5.47.136.387 I slot print_timing: id  0 | task 6206 |    graphs reused =       9228
5.47.136.545 I slot      release: id  0 | task 6206 | stop processing: n_tokens = 3168, truncated = 0
5.47.158.057 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.425 (> 0.100 thold), f_keep = 0.014
5.47.746.839 I slot launch_slot_: id  0 | task 9280 | processing task, is_child = 0
5.47.869.235 W slot   operator(): id  0 | task 9280 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
5.47.965.157 W slot   operator(): id  0 | task 9280 | created context checkpoint 2 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
5.48.099.828 W slot   operator(): id  0 | task 9280 | created context checkpoint 3 of 32 (pos_min = 101, pos_max = 101, n_tokens = 102, size = 149.626 MiB)
5.51.637.797 I slot print_timing: id  0 | task 9280 | n_decoded =    100, tg =  28.65 t/s, tg_3s =  28.65 t/s
5.54.647.706 I slot print_timing: id  0 | task 9280 | n_decoded =    185, tg =  28.46 t/s, tg_3s =  28.24 t/s
5.57.724.066 I slot print_timing: id  0 | task 9280 | n_decoded =    270, tg =  28.19 t/s, tg_3s =  27.63 t/s
6.00.741.214 I slot print_timing: id  0 | task 9280 | n_decoded =    355, tg =  28.19 t/s, tg_3s =  28.17 t/s
6.03.756.293 I slot print_timing: id  0 | task 9280 | n_decoded =    440, tg =  28.19 t/s, tg_3s =  28.19 t/s
6.06.785.234 I slot print_timing: id  0 | task 9280 | n_decoded =    525, tg =  28.17 t/s, tg_3s =  28.06 t/s
6.09.808.006 I slot print_timing: id  0 | task 9280 | n_decoded =    610, tg =  28.16 t/s, tg_3s =  28.12 t/s
6.12.833.283 I slot print_timing: id  0 | task 9280 | n_decoded =    695, tg =  28.15 t/s, tg_3s =  28.10 t/s
6.15.861.808 I slot print_timing: id  0 | task 9280 | n_decoded =    780, tg =  28.14 t/s, tg_3s =  28.07 t/s
6.18.861.828 I slot print_timing: id  0 | task 9280 | n_decoded =    864, tg =  28.13 t/s, tg_3s =  28.00 t/s
6.21.865.727 I slot print_timing: id  0 | task 9280 | n_decoded =    948, tg =  28.12 t/s, tg_3s =  27.96 t/s
6.24.869.655 I slot print_timing: id  0 | task 9280 | n_decoded =   1032, tg =  28.10 t/s, tg_3s =  27.96 t/s
6.27.881.611 I slot print_timing: id  0 | task 9280 | n_decoded =   1116, tg =  28.09 t/s, tg_3s =  27.89 t/s
6.30.891.560 I slot print_timing: id  0 | task 9280 | n_decoded =   1200, tg =  28.07 t/s, tg_3s =  27.91 t/s
6.33.893.996 I slot print_timing: id  0 | task 9280 | n_decoded =   1284, tg =  28.07 t/s, tg_3s =  27.98 t/s
6.36.907.645 I slot print_timing: id  0 | task 9280 | n_decoded =   1368, tg =  28.06 t/s, tg_3s =  27.87 t/s
6.39.929.041 I slot print_timing: id  0 | task 9280 | n_decoded =   1452, tg =  28.04 t/s, tg_3s =  27.80 t/s
6.42.932.434 I slot print_timing: id  0 | task 9280 | n_decoded =   1536, tg =  28.04 t/s, tg_3s =  27.97 t/s
6.45.948.165 I slot print_timing: id  0 | task 9280 | n_decoded =   1620, tg =  28.03 t/s, tg_3s =  27.85 t/s
6.48.978.416 I slot print_timing: id  0 | task 9280 | n_decoded =   1704, tg =  28.01 t/s, tg_3s =  27.72 t/s
6.51.995.467 I slot print_timing: id  0 | task 9280 | n_decoded =   1788, tg =  28.00 t/s, tg_3s =  27.84 t/s
6.55.017.161 I slot print_timing: id  0 | task 9280 | n_decoded =   1872, tg =  27.99 t/s, tg_3s =  27.80 t/s
6.58.048.242 I slot print_timing: id  0 | task 9280 | n_decoded =   1956, tg =  27.98 t/s, tg_3s =  27.71 t/s
7.01.068.590 I slot print_timing: id  0 | task 9280 | n_decoded =   2040, tg =  27.98 t/s, tg_3s =  27.81 t/s
7.04.070.634 I slot print_timing: id  0 | task 9280 | n_decoded =   2120, tg =  27.92 t/s, tg_3s =  26.65 t/s
7.07.103.568 I slot print_timing: id  0 | task 9280 | n_decoded =   2202, tg =  27.89 t/s, tg_3s =  27.04 t/s
7.10.104.938 I slot print_timing: id  0 | task 9280 | n_decoded =   2285, tg =  27.88 t/s, tg_3s =  27.65 t/s
7.13.128.996 I slot print_timing: id  0 | task 9280 | n_decoded =   2369, tg =  27.88 t/s, tg_3s =  27.78 t/s
7.16.160.347 I slot print_timing: id  0 | task 9280 | n_decoded =   2453, tg =  27.87 t/s, tg_3s =  27.71 t/s
7.19.180.028 I slot print_timing: id  0 | task 9280 | n_decoded =   2536, tg =  27.86 t/s, tg_3s =  27.49 t/s
7.22.214.965 I slot print_timing: id  0 | task 9280 | n_decoded =   2620, tg =  27.85 t/s, tg_3s =  27.68 t/s
7.25.248.460 I slot print_timing: id  0 | task 9280 | n_decoded =   2704, tg =  27.85 t/s, tg_3s =  27.69 t/s
7.28.268.342 I slot print_timing: id  0 | task 9280 | n_decoded =   2784, tg =  27.81 t/s, tg_3s =  26.49 t/s
7.31.284.539 I slot print_timing: id  0 | task 9280 | n_decoded =   2867, tg =  27.80 t/s, tg_3s =  27.52 t/s
7.34.287.158 I slot print_timing: id  0 | task 9280 | n_decoded =   2950, tg =  27.79 t/s, tg_3s =  27.64 t/s
7.37.312.238 I slot print_timing: id  0 | task 9280 | n_decoded =   3033, tg =  27.78 t/s, tg_3s =  27.44 t/s
7.38.730.064 I slot print_timing: id  0 | task 9280 | prompt eval time =     400.52 ms /    64 tokens (    6.26 ms per token,   159.79 tokens per second)
7.38.730.068 I slot print_timing: id  0 | task 9280 |        eval time =  110582.68 ms /  3072 tokens (   36.00 ms per token,    27.78 tokens per second)
7.38.730.069 I slot print_timing: id  0 | task 9280 |       total time =  110983.20 ms /  3136 tokens
7.38.730.069 I slot print_timing: id  0 | task 9280 |    graphs reused =      12286
7.38.730.258 I slot      release: id  0 | task 9280 | stop processing: n_tokens = 3177, truncated = 0
7.38.752.159 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.433 (> 0.100 thold), f_keep = 0.014
7.39.109.884 I slot launch_slot_: id  0 | task 12354 | processing task, is_child = 0
7.39.117.293 W slot   operator(): id  0 | task 12354 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
7.39.207.038 W slot   operator(): id  0 | task 12354 | created context checkpoint 3 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
7.39.348.925 W slot   operator(): id  0 | task 12354 | created context checkpoint 4 of 32 (pos_min = 99, pos_max = 99, n_tokens = 100, size = 149.626 MiB)
7.42.891.009 I slot print_timing: id  0 | task 12354 | n_decoded =    100, tg =  28.62 t/s, tg_3s =  28.62 t/s
7.45.903.323 I slot print_timing: id  0 | task 12354 | n_decoded =    185, tg =  28.43 t/s, tg_3s =  28.22 t/s
7.48.923.340 I slot print_timing: id  0 | task 12354 | n_decoded =    270, tg =  28.34 t/s, tg_3s =  28.15 t/s
7.51.932.343 I slot print_timing: id  0 | task 12354 | n_decoded =    355, tg =  28.32 t/s, tg_3s =  28.25 t/s
