0.00.174.349 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.253.863 I srv    load_model: loading model '/home/mark/AI/Models/Qwen 3.6/27B/Qwen3.6-27B-Q8_0.gguf'
0.51.320.463 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
0.51.378.071 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.51.378.129 I srv  llama_server: model loaded
0.51.378.135 I srv  llama_server: listening on http://0.0.0.0:8091
0.52.733.493 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
1.31.284.456 I slot print_timing: id  0 | task 2 | prompt eval time =    1183.72 ms /    27 tokens (   43.84 ms per token,    22.81 tokens per second)
1.31.284.462 I slot print_timing: id  0 | task 2 |        eval time =   16263.19 ms /   156 tokens (  104.25 ms per token,     9.59 tokens per second)
1.31.284.464 I slot print_timing: id  0 | task 2 |       total time =   17446.91 ms /   183 tokens
1.31.284.466 I slot print_timing: id  0 | task 2 |    graphs reused =        309
1.31.284.796 I slot      release: id  0 | task 2 | stop processing: n_tokens = 473, truncated = 0
1.31.284.840 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.896 (> 0.100 thold), f_keep = 0.622
1.31.285.419 I slot launch_slot_: id  0 | task 161 | processing task, is_child = 0
1.43.059.676 I slot print_timing: id  0 | task 161 | n_decoded =    100, tg =   9.62 t/s, tg_3s =   9.62 t/s
1.46.102.202 I slot print_timing: id  0 | task 161 | n_decoded =    129, tg =   9.60 t/s, tg_3s =   9.53 t/s
1.49.145.016 I slot print_timing: id  0 | task 161 | n_decoded =    158, tg =   9.59 t/s, tg_3s =   9.53 t/s
1.52.191.576 I slot print_timing: id  0 | task 161 | n_decoded =    187, tg =   9.58 t/s, tg_3s =   9.52 t/s
1.55.236.470 I slot print_timing: id  0 | task 161 | n_decoded =    216, tg =   9.57 t/s, tg_3s =   9.52 t/s
1.55.656.373 I slot print_timing: id  0 | task 161 | prompt eval time =    1384.09 ms /    37 tokens (   37.41 ms per token,    26.73 tokens per second)
1.55.656.380 I slot print_timing: id  0 | task 161 |        eval time =   22986.84 ms /   220 tokens (  104.49 ms per token,     9.57 tokens per second)
1.55.656.381 I slot print_timing: id  0 | task 161 |       total time =   24370.93 ms /   257 tokens
1.55.656.383 I slot print_timing: id  0 | task 161 |    graphs reused =        526
1.55.656.450 I slot      release: id  0 | task 161 | stop processing: n_tokens = 547, truncated = 0
1.55.656.652 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.600
1.55.656.914 I slot launch_slot_: id  0 | task 319 | processing task, is_child = 0
2.07.427.906 I slot print_timing: id  0 | task 319 | n_decoded =    100, tg =   9.62 t/s, tg_3s =   9.62 t/s
2.10.470.803 I slot print_timing: id  0 | task 319 | n_decoded =    129, tg =   9.60 t/s, tg_3s =   9.53 t/s
2.13.513.571 I slot print_timing: id  0 | task 319 | n_decoded =    158, tg =   9.59 t/s, tg_3s =   9.53 t/s
2.16.563.047 I slot print_timing: id  0 | task 319 | n_decoded =    187, tg =   9.58 t/s, tg_3s =   9.51 t/s
2.19.607.878 I slot print_timing: id  0 | task 319 | n_decoded =    216, tg =   9.57 t/s, tg_3s =   9.52 t/s
2.20.027.840 I slot print_timing: id  0 | task 319 | prompt eval time =    1379.00 ms /    37 tokens (   37.27 ms per token,    26.83 tokens per second)
2.20.027.846 I slot print_timing: id  0 | task 319 |        eval time =   22991.91 ms /   220 tokens (  104.51 ms per token,     9.57 tokens per second)
2.20.027.848 I slot print_timing: id  0 | task 319 |       total time =   24370.91 ms /   257 tokens
2.20.027.854 I slot print_timing: id  0 | task 319 |    graphs reused =        743
2.20.028.092 I slot      release: id  0 | task 319 | stop processing: n_tokens = 547, truncated = 0
3.36.516.391 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 355473413485
3.37.406.750 I slot launch_slot_: id  0 | task 761 | processing task, is_child = 0
3.45.362.379 I slot print_timing: id  0 | task 761 | prompt processing, n_tokens =    687, progress = 0.99, t =   7.96 s / 86.35 tokens per second
3.56.961.180 I slot print_timing: id  0 | task 761 | n_decoded =    100, tg =   9.61 t/s, tg_3s =   9.61 t/s
4.00.013.149 I slot print_timing: id  0 | task 761 | n_decoded =    129, tg =   9.58 t/s, tg_3s =   9.50 t/s
4.03.065.257 I slot print_timing: id  0 | task 761 | n_decoded =    158, tg =   9.57 t/s, tg_3s =   9.50 t/s
4.06.117.236 I slot print_timing: id  0 | task 761 | n_decoded =    187, tg =   9.56 t/s, tg_3s =   9.50 t/s
4.09.169.664 I slot print_timing: id  0 | task 761 | n_decoded =    216, tg =   9.55 t/s, tg_3s =   9.50 t/s
4.12.221.859 I slot print_timing: id  0 | task 761 | n_decoded =    245, tg =   9.55 t/s, tg_3s =   9.50 t/s
4.13.063.809 I slot print_timing: id  0 | task 761 | prompt eval time =    9147.75 ms /   691 tokens (   13.24 ms per token,    75.54 tokens per second)
4.13.063.816 I slot print_timing: id  0 | task 761 |        eval time =   26509.27 ms /   253 tokens (  104.78 ms per token,     9.54 tokens per second)
4.13.063.817 I slot print_timing: id  0 | task 761 |       total time =   35657.01 ms /   944 tokens
4.13.063.819 I slot print_timing: id  0 | task 761 |    graphs reused =        993
4.13.064.121 I slot      release: id  0 | task 761 | stop processing: n_tokens = 943, truncated = 0
4.13.064.150 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 355586449514
4.13.582.981 I slot launch_slot_: id  0 | task 762 | processing task, is_child = 0
4.18.692.003 I slot print_timing: id  0 | task 762 | prompt processing, n_tokens =    510, progress = 0.99, t =   5.11 s / 99.82 tokens per second
4.30.270.864 I slot print_timing: id  0 | task 762 | n_decoded =    100, tg =   9.62 t/s, tg_3s =   9.62 t/s
4.33.316.081 I slot print_timing: id  0 | task 762 | n_decoded =    129, tg =   9.60 t/s, tg_3s =   9.52 t/s
4.36.361.264 I slot print_timing: id  0 | task 762 | n_decoded =    158, tg =   9.58 t/s, tg_3s =   9.52 t/s
4.39.406.386 I slot print_timing: id  0 | task 762 | n_decoded =    187, tg =   9.57 t/s, tg_3s =   9.52 t/s
4.42.451.256 I slot print_timing: id  0 | task 762 | n_decoded =    216, tg =   9.57 t/s, tg_3s =   9.52 t/s
4.45.496.469 I slot print_timing: id  0 | task 762 | n_decoded =    245, tg =   9.56 t/s, tg_3s =   9.52 t/s
4.48.549.970 I slot print_timing: id  0 | task 762 | n_decoded =    274, tg =   9.55 t/s, tg_3s =   9.50 t/s
4.51.602.578 I slot print_timing: id  0 | task 762 | n_decoded =    303, tg =   9.55 t/s, tg_3s =   9.50 t/s
4.54.655.195 I slot print_timing: id  0 | task 762 | n_decoded =    332, tg =   9.54 t/s, tg_3s =   9.50 t/s
4.57.707.822 I slot print_timing: id  0 | task 762 | n_decoded =    361, tg =   9.54 t/s, tg_3s =   9.50 t/s
5.00.760.512 I slot print_timing: id  0 | task 762 | n_decoded =    390, tg =   9.54 t/s, tg_3s =   9.50 t/s
5.03.813.281 I slot print_timing: id  0 | task 762 | n_decoded =    419, tg =   9.54 t/s, tg_3s =   9.50 t/s
5.06.865.725 I slot print_timing: id  0 | task 762 | n_decoded =    448, tg =   9.53 t/s, tg_3s =   9.50 t/s
5.09.918.316 I slot print_timing: id  0 | task 762 | n_decoded =    477, tg =   9.53 t/s, tg_3s =   9.50 t/s
5.12.970.119 I slot print_timing: id  0 | task 762 | n_decoded =    506, tg =   9.53 t/s, tg_3s =   9.50 t/s
5.16.023.304 I slot print_timing: id  0 | task 762 | n_decoded =    535, tg =   9.53 t/s, tg_3s =   9.50 t/s
5.19.073.389 I slot print_timing: id  0 | task 762 | n_decoded =    564, tg =   9.53 t/s, tg_3s =   9.51 t/s
5.22.123.250 I slot print_timing: id  0 | task 762 | n_decoded =    593, tg =   9.53 t/s, tg_3s =   9.51 t/s
5.25.173.916 I slot print_timing: id  0 | task 762 | n_decoded =    622, tg =   9.52 t/s, tg_3s =   9.51 t/s
5.28.224.054 I slot print_timing: id  0 | task 762 | n_decoded =    651, tg =   9.52 t/s, tg_3s =   9.51 t/s
5.29.906.723 I slot print_timing: id  0 | task 762 | prompt eval time =    6288.73 ms /   514 tokens (   12.23 ms per token,    81.73 tokens per second)
5.29.906.729 I slot print_timing: id  0 | task 762 |        eval time =   70034.98 ms /   667 tokens (  105.00 ms per token,     9.52 tokens per second)
5.29.906.731 I slot print_timing: id  0 | task 762 |       total time =   76323.71 ms /  1181 tokens
5.29.906.733 I slot print_timing: id  0 | task 762 |    graphs reused =       1656
5.29.906.839 I slot      release: id  0 | task 762 | stop processing: n_tokens = 1180, truncated = 0
5.29.906.884 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 355663292231
5.30.312.010 I slot launch_slot_: id  0 | task 763 | processing task, is_child = 0
5.36.609.594 I slot print_timing: id  0 | task 763 | prompt processing, n_tokens =    557, progress = 0.99, t =   6.30 s / 88.45 tokens per second
5.47.930.142 I slot print_timing: id  0 | task 763 | n_decoded =    100, tg =   9.62 t/s, tg_3s =   9.62 t/s
5.50.975.509 I slot print_timing: id  0 | task 763 | n_decoded =    129, tg =   9.59 t/s, tg_3s =   9.52 t/s
5.54.020.534 I slot print_timing: id  0 | task 763 | n_decoded =    158, tg =   9.58 t/s, tg_3s =   9.52 t/s
5.57.065.913 I slot print_timing: id  0 | task 763 | n_decoded =    187, tg =   9.57 t/s, tg_3s =   9.52 t/s
6.00.116.685 I slot print_timing: id  0 | task 763 | n_decoded =    216, tg =   9.56 t/s, tg_3s =   9.51 t/s
6.03.168.990 I slot print_timing: id  0 | task 763 | n_decoded =    245, tg =   9.56 t/s, tg_3s =   9.50 t/s
6.06.221.486 I slot print_timing: id  0 | task 763 | n_decoded =    274, tg =   9.55 t/s, tg_3s =   9.50 t/s
6.09.273.960 I slot print_timing: id  0 | task 763 | n_decoded =    303, tg =   9.55 t/s, tg_3s =   9.50 t/s
6.12.326.402 I slot print_timing: id  0 | task 763 | n_decoded =    332, tg =   9.54 t/s, tg_3s =   9.50 t/s
6.15.380.443 I slot print_timing: id  0 | task 763 | n_decoded =    361, tg =   9.54 t/s, tg_3s =   9.50 t/s
6.18.433.577 I slot print_timing: id  0 | task 763 | n_decoded =    390, tg =   9.53 t/s, tg_3s =   9.50 t/s
6.21.486.143 I slot print_timing: id  0 | task 763 | n_decoded =    419, tg =   9.53 t/s, tg_3s =   9.50 t/s
6.24.538.801 I slot print_timing: id  0 | task 763 | n_decoded =    448, tg =   9.53 t/s, tg_3s =   9.50 t/s
6.27.596.712 I slot print_timing: id  0 | task 763 | n_decoded =    477, tg =   9.53 t/s, tg_3s =   9.48 t/s
6.30.647.376 I slot print_timing: id  0 | task 763 | n_decoded =    506, tg =   9.53 t/s, tg_3s =   9.51 t/s
6.33.697.957 I slot print_timing: id  0 | task 763 | n_decoded =    535, tg =   9.53 t/s, tg_3s =   9.51 t/s
6.36.749.160 I slot print_timing: id  0 | task 763 | n_decoded =    564, tg =   9.52 t/s, tg_3s =   9.50 t/s
6.39.800.081 I slot print_timing: id  0 | task 763 | n_decoded =    593, tg =   9.52 t/s, tg_3s =   9.51 t/s
6.42.850.657 I slot print_timing: id  0 | task 763 | n_decoded =    622, tg =   9.52 t/s, tg_3s =   9.51 t/s
6.45.901.165 I slot print_timing: id  0 | task 763 | n_decoded =    651, tg =   9.52 t/s, tg_3s =   9.51 t/s
6.48.952.784 I slot print_timing: id  0 | task 763 | n_decoded =    680, tg =   9.52 t/s, tg_3s =   9.50 t/s
6.52.003.160 I slot print_timing: id  0 | task 763 | n_decoded =    709, tg =   9.52 t/s, tg_3s =   9.51 t/s
6.55.060.765 I slot print_timing: id  0 | task 763 | n_decoded =    738, tg =   9.52 t/s, tg_3s =   9.48 t/s
6.58.111.868 I slot print_timing: id  0 | task 763 | n_decoded =    767, tg =   9.52 t/s, tg_3s =   9.50 t/s
7.01.162.833 I slot print_timing: id  0 | task 763 | n_decoded =    796, tg =   9.52 t/s, tg_3s =   9.51 t/s
7.04.213.838 I slot print_timing: id  0 | task 763 | n_decoded =    825, tg =   9.52 t/s, tg_3s =   9.51 t/s
7.06.317.973 I slot print_timing: id  0 | task 763 | prompt eval time =    7218.44 ms /   561 tokens (   12.87 ms per token,    77.72 tokens per second)
7.06.317.980 I slot print_timing: id  0 | task 763 |        eval time =   88787.48 ms /   845 tokens (  105.07 ms per token,     9.52 tokens per second)
7.06.317.987 I slot print_timing: id  0 | task 763 |       total time =   96005.93 ms /  1406 tokens
7.06.317.988 I slot print_timing: id  0 | task 763 |    graphs reused =       2496
7.06.318.352 I slot      release: id  0 | task 763 | stop processing: n_tokens = 1405, truncated = 0
7.06.318.502 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 355759703745
7.07.072.481 I slot launch_slot_: id  0 | task 764 | processing task, is_child = 0
7.15.070.462 I slot print_timing: id  0 | task 764 | prompt processing, n_tokens =    745, progress = 0.99, t =   8.00 s / 93.15 tokens per second
7.26.674.924 I slot print_timing: id  0 | task 764 | n_decoded =    100, tg =   9.60 t/s, tg_3s =   9.60 t/s
7.29.724.980 I slot print_timing: id  0 | task 764 | n_decoded =    129, tg =   9.58 t/s, tg_3s =   9.51 t/s
7.32.774.465 I slot print_timing: id  0 | task 764 | n_decoded =    158, tg =   9.57 t/s, tg_3s =   9.51 t/s
7.35.824.061 I slot print_timing: id  0 | task 764 | n_decoded =    187, tg =   9.56 t/s, tg_3s =   9.51 t/s
7.38.873.644 I slot print_timing: id  0 | task 764 | n_decoded =    216, tg =   9.55 t/s, tg_3s =   9.51 t/s
7.41.923.090 I slot print_timing: id  0 | task 764 | n_decoded =    245, tg =   9.55 t/s, tg_3s =   9.51 t/s
7.44.972.761 I slot print_timing: id  0 | task 764 | n_decoded =    274, tg =   9.54 t/s, tg_3s =   9.51 t/s
7.48.029.104 I slot print_timing: id  0 | task 764 | n_decoded =    303, tg =   9.54 t/s, tg_3s =   9.49 t/s
7.51.078.930 I slot print_timing: id  0 | task 764 | n_decoded =    332, tg =   9.53 t/s, tg_3s =   9.51 t/s
7.54.128.731 I slot print_timing: id  0 | task 764 | n_decoded =    361, tg =   9.53 t/s, tg_3s =   9.51 t/s
7.57.178.386 I slot print_timing: id  0 | task 764 | n_decoded =    390, tg =   9.53 t/s, tg_3s =   9.51 t/s
8.00.227.998 I slot print_timing: id  0 | task 764 | n_decoded =    419, tg =   9.53 t/s, tg_3s =   9.51 t/s
8.03.277.717 I slot print_timing: id  0 | task 764 | n_decoded =    448, tg =   9.53 t/s, tg_3s =   9.51 t/s
8.06.327.482 I slot print_timing: id  0 | task 764 | n_decoded =    477, tg =   9.53 t/s, tg_3s =   9.51 t/s
8.09.377.371 I slot print_timing: id  0 | task 764 | n_decoded =    506, tg =   9.53 t/s, tg_3s =   9.51 t/s
8.12.430.771 I slot print_timing: id  0 | task 764 | n_decoded =    535, tg =   9.52 t/s, tg_3s =   9.50 t/s
8.15.480.805 I slot print_timing: id  0 | task 764 | n_decoded =    564, tg =   9.52 t/s, tg_3s =   9.51 t/s
8.18.530.807 I slot print_timing: id  0 | task 764 | n_decoded =    593, tg =   9.52 t/s, tg_3s =   9.51 t/s
8.21.581.098 I slot print_timing: id  0 | task 764 | n_decoded =    622, tg =   9.52 t/s, tg_3s =   9.51 t/s
8.24.631.081 I slot print_timing: id  0 | task 764 | n_decoded =    651, tg =   9.52 t/s, tg_3s =   9.51 t/s
8.25.262.095 I slot print_timing: id  0 | task 764 | prompt eval time =    9184.67 ms /   749 tokens (   12.26 ms per token,    81.55 tokens per second)
8.25.262.102 I slot print_timing: id  0 | task 764 |        eval time =   69004.90 ms /   657 tokens (  105.03 ms per token,     9.52 tokens per second)
8.25.262.104 I slot print_timing: id  0 | task 764 |       total time =   78189.57 ms /  1406 tokens
8.25.262.105 I slot print_timing: id  0 | task 764 |    graphs reused =       3148
8.25.262.503 I slot      release: id  0 | task 764 | stop processing: n_tokens = 1405, truncated = 0
8.25.262.659 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 355838647895
8.26.009.789 I slot launch_slot_: id  0 | task 1021 | processing task, is_child = 0
8.33.183.694 I slot print_timing: id  0 | task 1021 | prompt processing, n_tokens =    597, progress = 0.99, t =   7.17 s / 83.22 tokens per second
8.44.488.627 I slot print_timing: id  0 | task 1021 | n_decoded =    100, tg =   9.62 t/s, tg_3s =   9.62 t/s
8.47.531.398 I slot print_timing: id  0 | task 1021 | n_decoded =    129, tg =   9.60 t/s, tg_3s =   9.53 t/s
8.50.573.974 I slot print_timing: id  0 | task 1021 | n_decoded =    158, tg =   9.59 t/s, tg_3s =   9.53 t/s
8.53.624.943 I slot print_timing: id  0 | task 1021 | n_decoded =    187, tg =   9.58 t/s, tg_3s =   9.51 t/s
8.56.674.568 I slot print_timing: id  0 | task 1021 | n_decoded =    216, tg =   9.57 t/s, tg_3s =   9.51 t/s
8.59.724.279 I slot print_timing: id  0 | task 1021 | n_decoded =    245, tg =   9.56 t/s, tg_3s =   9.51 t/s
9.02.774.013 I slot print_timing: id  0 | task 1021 | n_decoded =    274, tg =   9.56 t/s, tg_3s =   9.51 t/s
9.05.823.824 I slot print_timing: id  0 | task 1021 | n_decoded =    303, tg =   9.55 t/s, tg_3s =   9.51 t/s
9.08.873.551 I slot print_timing: id  0 | task 1021 | n_decoded =    332, tg =   9.55 t/s, tg_3s =   9.51 t/s
9.11.923.404 I slot print_timing: id  0 | task 1021 | n_decoded =    361, tg =   9.54 t/s, tg_3s =   9.51 t/s
9.14.972.982 I slot print_timing: id  0 | task 1021 | n_decoded =    390, tg =   9.54 t/s, tg_3s =   9.51 t/s
9.18.023.123 I slot print_timing: id  0 | task 1021 | n_decoded =    419, tg =   9.54 t/s, tg_3s =   9.51 t/s
9.21.076.667 I slot print_timing: id  0 | task 1021 | n_decoded =    448, tg =   9.54 t/s, tg_3s =   9.50 t/s
9.24.126.792 I slot print_timing: id  0 | task 1021 | n_decoded =    477, tg =   9.53 t/s, tg_3s =   9.51 t/s
9.27.176.777 I slot print_timing: id  0 | task 1021 | n_decoded =    506, tg =   9.53 t/s, tg_3s =   9.51 t/s
9.30.226.502 I slot print_timing: id  0 | task 1021 | n_decoded =    535, tg =   9.53 t/s, tg_3s =   9.51 t/s
9.33.276.342 I slot print_timing: id  0 | task 1021 | n_decoded =    564, tg =   9.53 t/s, tg_3s =   9.51 t/s
9.36.326.304 I slot print_timing: id  0 | task 1021 | n_decoded =    593, tg =   9.53 t/s, tg_3s =   9.51 t/s
9.39.376.086 I slot print_timing: id  0 | task 1021 | n_decoded =    622, tg =   9.53 t/s, tg_3s =   9.51 t/s
9.42.425.797 I slot print_timing: id  0 | task 1021 | n_decoded =    651, tg =   9.53 t/s, tg_3s =   9.51 t/s
9.45.475.815 I slot print_timing: id  0 | task 1021 | n_decoded =    680, tg =   9.53 t/s, tg_3s =   9.51 t/s
9.48.529.281 I slot print_timing: id  0 | task 1021 | n_decoded =    709, tg =   9.53 t/s, tg_3s =   9.50 t/s
9.51.579.192 I slot print_timing: id  0 | task 1021 | n_decoded =    738, tg =   9.52 t/s, tg_3s =   9.51 t/s
9.54.629.432 I slot print_timing: id  0 | task 1021 | n_decoded =    767, tg =   9.52 t/s, tg_3s =   9.51 t/s
9.57.679.773 I slot print_timing: id  0 | task 1021 | n_decoded =    796, tg =   9.52 t/s, tg_3s =   9.51 t/s
9.57.890.139 I slot print_timing: id  0 | task 1021 | prompt eval time =    8088.11 ms /   601 tokens (   13.46 ms per token,    74.31 tokens per second)
9.57.890.152 I slot print_timing: id  0 | task 1021 |        eval time =   83792.20 ms /   798 tokens (  105.00 ms per token,     9.52 tokens per second)
9.57.890.154 I slot print_timing: id  0 | task 1021 |       total time =   91880.31 ms /  1399 tokens
9.57.890.155 I slot print_timing: id  0 | task 1021 |    graphs reused =       3941
9.57.890.349 I slot      release: id  0 | task 1021 | stop processing: n_tokens = 1398, truncated = 0
9.57.890.419 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 355931275742
9.58.477.014 I slot launch_slot_: id  0 | task 1691 | processing task, is_child = 0
10.04.490.030 I slot print_timing: id  0 | task 1691 | prompt processing, n_tokens =    531, progress = 0.99, t =   6.01 s / 88.31 tokens per second
10.15.802.651 I slot print_timing: id  0 | task 1691 | n_decoded =    100, tg =   9.62 t/s, tg_3s =   9.62 t/s
10.18.844.112 I slot print_timing: id  0 | task 1691 | n_decoded =    129, tg =   9.60 t/s, tg_3s =   9.53 t/s
10.21.884.646 I slot print_timing: id  0 | task 1691 | n_decoded =    158, tg =   9.59 t/s, tg_3s =   9.54 t/s
10.24.925.016 I slot print_timing: id  0 | task 1691 | n_decoded =    187, tg =   9.58 t/s, tg_3s =   9.54 t/s
10.27.965.711 I slot print_timing: id  0 | task 1691 | n_decoded =    216, tg =   9.58 t/s, tg_3s =   9.54 t/s
10.31.015.421 I slot print_timing: id  0 | task 1691 | n_decoded =    245, tg =   9.57 t/s, tg_3s =   9.51 t/s
10.34.063.336 I slot print_timing: id  0 | task 1691 | n_decoded =    274, tg =   9.56 t/s, tg_3s =   9.51 t/s
10.37.111.120 I slot print_timing: id  0 | task 1691 | n_decoded =    303, tg =   9.56 t/s, tg_3s =   9.52 t/s
10.40.159.026 I slot print_timing: id  0 | task 1691 | n_decoded =    332, tg =   9.55 t/s, tg_3s =   9.51 t/s
10.43.206.789 I slot print_timing: id  0 | task 1691 | n_decoded =    361, tg =   9.55 t/s, tg_3s =   9.52 t/s
10.46.254.786 I slot print_timing: id  0 | task 1691 | n_decoded =    390, tg =   9.55 t/s, tg_3s =   9.51 t/s
10.49.306.560 I slot print_timing: id  0 | task 1691 | n_decoded =    419, tg =   9.55 t/s, tg_3s =   9.50 t/s
10.52.354.666 I slot print_timing: id  0 | task 1691 | n_decoded =    448, tg =   9.54 t/s, tg_3s =   9.51 t/s
10.55.402.470 I slot print_timing: id  0 | task 1691 | n_decoded =    477, tg =   9.54 t/s, tg_3s =   9.52 t/s
10.58.453.880 I slot print_timing: id  0 | task 1691 | n_decoded =    506, tg =   9.54 t/s, tg_3s =   9.50 t/s
11.01.501.936 I slot print_timing: id  0 | task 1691 | n_decoded =    535, tg =   9.54 t/s, tg_3s =   9.51 t/s
11.04.550.218 I slot print_timing: id  0 | task 1691 | n_decoded =    564, tg =   9.54 t/s, tg_3s =   9.51 t/s
11.07.598.317 I slot print_timing: id  0 | task 1691 | n_decoded =    593, tg =   9.54 t/s, tg_3s =   9.51 t/s
11.10.646.336 I slot print_timing: id  0 | task 1691 | n_decoded =    622, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.13.694.539 I slot print_timing: id  0 | task 1691 | n_decoded =    651, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.16.742.866 I slot print_timing: id  0 | task 1691 | n_decoded =    680, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.19.791.080 I slot print_timing: id  0 | task 1691 | n_decoded =    709, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.22.839.309 I slot print_timing: id  0 | task 1691 | n_decoded =    738, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.25.891.091 I slot print_timing: id  0 | task 1691 | n_decoded =    767, tg =   9.53 t/s, tg_3s =   9.50 t/s
11.28.939.239 I slot print_timing: id  0 | task 1691 | n_decoded =    796, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.31.987.440 I slot print_timing: id  0 | task 1691 | n_decoded =    825, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.35.035.914 I slot print_timing: id  0 | task 1691 | n_decoded =    854, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.38.084.002 I slot print_timing: id  0 | task 1691 | n_decoded =    883, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.41.132.162 I slot print_timing: id  0 | task 1691 | n_decoded =    912, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.44.180.170 I slot print_timing: id  0 | task 1691 | n_decoded =    941, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.47.228.401 I slot print_timing: id  0 | task 1691 | n_decoded =    970, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.50.276.439 I slot print_timing: id  0 | task 1691 | n_decoded =    999, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.53.328.236 I slot print_timing: id  0 | task 1691 | n_decoded =   1028, tg =   9.53 t/s, tg_3s =   9.50 t/s
11.56.376.397 I slot print_timing: id  0 | task 1691 | n_decoded =   1057, tg =   9.53 t/s, tg_3s =   9.51 t/s
11.59.424.644 I slot print_timing: id  0 | task 1691 | n_decoded =   1086, tg =   9.53 t/s, tg_3s =   9.51 t/s
12.02.473.327 I slot print_timing: id  0 | task 1691 | n_decoded =   1115, tg =   9.52 t/s, tg_3s =   9.51 t/s
12.05.101.722 I slot print_timing: id  0 | task 1691 | prompt eval time =    6934.21 ms /   535 tokens (   12.96 ms per token,    77.15 tokens per second)
12.05.101.729 I slot print_timing: id  0 | task 1691 |        eval time =  119690.46 ms /  1140 tokens (  104.99 ms per token,     9.52 tokens per second)
12.05.101.736 I slot print_timing: id  0 | task 1691 |       total time =  126624.67 ms /  1675 tokens
12.05.101.737 I slot print_timing: id  0 | task 1691 |    graphs reused =       5075
12.05.101.967 I slot      release: id  0 | task 1691 | stop processing: n_tokens = 1674, truncated = 0
12.05.102.135 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 356058487359
