0.00.176.935 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.265.869 I srv    load_model: loading model '/home/mark/AI/Models/Nemotron/Puzzle-75B/Puzzle-75B-A9B-UD-IQ4-XL.gguf'
1.42.849.265 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
1.42.929.306 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
1.42.930.055 I srv  llama_server: model loaded
1.42.930.070 I srv  llama_server: listening on http://0.0.0.0:8091
1.48.821.848 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
5.12.632.780 I slot print_timing: id  0 | task 89 | n_decoded =    199, tg =  10.95 t/s, tg_3s =  10.91 t/s
5.15.656.163 I slot print_timing: id  0 | task 89 | n_decoded =    232, tg =  10.95 t/s, tg_3s =  10.91 t/s
5.18.680.966 I slot print_timing: id  0 | task 89 | n_decoded =    265, tg =  10.94 t/s, tg_3s =  10.91 t/s
5.21.712.010 I slot print_timing: id  0 | task 89 | n_decoded =    298, tg =  10.94 t/s, tg_3s =  10.89 t/s
5.24.740.271 I slot print_timing: id  0 | task 89 | n_decoded =    331, tg =  10.93 t/s, tg_3s =  10.90 t/s
5.27.766.366 I slot print_timing: id  0 | task 89 | n_decoded =    364, tg =  10.93 t/s, tg_3s =  10.91 t/s
5.30.789.368 I slot print_timing: id  0 | task 89 | n_decoded =    397, tg =  10.93 t/s, tg_3s =  10.92 t/s
5.33.812.254 I slot print_timing: id  0 | task 89 | n_decoded =    430, tg =  10.93 t/s, tg_3s =  10.92 t/s
5.36.835.084 I slot print_timing: id  0 | task 89 | n_decoded =    463, tg =  10.93 t/s, tg_3s =  10.92 t/s
5.39.858.521 I slot print_timing: id  0 | task 89 | n_decoded =    496, tg =  10.93 t/s, tg_3s =  10.91 t/s
5.42.881.375 I slot print_timing: id  0 | task 89 | n_decoded =    529, tg =  10.93 t/s, tg_3s =  10.92 t/s
5.45.914.943 I slot print_timing: id  0 | task 89 | n_decoded =    562, tg =  10.92 t/s, tg_3s =  10.88 t/s
5.48.941.896 I slot print_timing: id  0 | task 89 | n_decoded =    595, tg =  10.92 t/s, tg_3s =  10.90 t/s
5.51.970.535 I slot print_timing: id  0 | task 89 | n_decoded =    628, tg =  10.92 t/s, tg_3s =  10.90 t/s
5.54.079.378 I slot print_timing: id  0 | task 89 | prompt eval time =    6967.25 ms /   494 tokens (   14.10 ms per token,    70.90 tokens per second)
5.54.079.386 I slot print_timing: id  0 | task 89 |        eval time =   59612.42 ms /   651 tokens (   91.57 ms per token,    10.92 tokens per second)
5.54.079.387 I slot print_timing: id  0 | task 89 |       total time =   66579.66 ms /  1145 tokens
5.54.079.389 I slot print_timing: id  0 | task 89 |    graphs reused =        913
5.54.080.323 I slot      release: id  0 | task 89 | stop processing: n_tokens = 1144, truncated = 0
5.54.080.641 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 343458815176
5.54.544.524 I slot launch_slot_: id  0 | task 92 | processing task, is_child = 0
5.59.195.552 I slot print_timing: id  0 | task 92 | prompt processing, n_tokens =    363, progress = 0.73, t =   4.65 s / 78.05 tokens per second
6.00.488.678 I slot print_timing: id  0 | task 92 | prompt processing, n_tokens =    444, progress = 0.90, t =   5.94 s / 74.70 tokens per second
6.01.395.147 I slot print_timing: id  0 | task 92 | prompt processing, n_tokens =    491, progress = 0.99, t =   6.85 s / 71.67 tokens per second
6.10.609.045 I slot print_timing: id  0 | task 92 | n_decoded =    100, tg =  11.01 t/s, tg_3s =  11.01 t/s
6.13.630.317 I slot print_timing: id  0 | task 92 | n_decoded =    133, tg =  10.99 t/s, tg_3s =  10.92 t/s
6.16.650.761 I slot print_timing: id  0 | task 92 | n_decoded =    166, tg =  10.98 t/s, tg_3s =  10.93 t/s
6.19.672.512 I slot print_timing: id  0 | task 92 | n_decoded =    199, tg =  10.97 t/s, tg_3s =  10.92 t/s
6.22.697.669 I slot print_timing: id  0 | task 92 | n_decoded =    232, tg =  10.96 t/s, tg_3s =  10.91 t/s
6.25.720.793 I slot print_timing: id  0 | task 92 | n_decoded =    265, tg =  10.95 t/s, tg_3s =  10.92 t/s
6.28.755.926 I slot print_timing: id  0 | task 92 | n_decoded =    298, tg =  10.94 t/s, tg_3s =  10.87 t/s
6.31.791.265 I slot print_timing: id  0 | task 92 | n_decoded =    331, tg =  10.94 t/s, tg_3s =  10.87 t/s
6.34.824.359 I slot print_timing: id  0 | task 92 | n_decoded =    364, tg =  10.93 t/s, tg_3s =  10.88 t/s
6.37.854.186 I slot print_timing: id  0 | task 92 | n_decoded =    397, tg =  10.93 t/s, tg_3s =  10.89 t/s
6.39.783.962 I slot print_timing: id  0 | task 92 | prompt eval time =    6981.57 ms /   495 tokens (   14.10 ms per token,    70.90 tokens per second)
6.39.783.971 I slot print_timing: id  0 | task 92 |        eval time =   38257.82 ms /   418 tokens (   91.53 ms per token,    10.93 tokens per second)
6.39.783.972 I slot print_timing: id  0 | task 92 |       total time =   45239.38 ms /   913 tokens
6.39.783.974 I slot print_timing: id  0 | task 92 |    graphs reused =       1327
6.39.784.417 I slot      release: id  0 | task 92 | stop processing: n_tokens = 912, truncated = 0
6.39.784.576 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 343504519271
6.40.246.006 I slot launch_slot_: id  0 | task 90 | processing task, is_child = 0
6.45.901.254 I slot print_timing: id  0 | task 90 | prompt processing, n_tokens =    431, progress = 0.77, t =   5.66 s / 76.21 tokens per second
6.47.138.385 I slot print_timing: id  0 | task 90 | prompt processing, n_tokens =    504, progress = 0.90, t =   6.89 s / 73.12 tokens per second
6.48.127.660 I slot print_timing: id  0 | task 90 | prompt processing, n_tokens =    559, progress = 0.99, t =   7.88 s / 70.92 tokens per second
6.57.470.851 I slot print_timing: id  0 | task 90 | n_decoded =    100, tg =  10.86 t/s, tg_3s =  10.86 t/s
7.00.518.361 I slot print_timing: id  0 | task 90 | n_decoded =    133, tg =  10.85 t/s, tg_3s =  10.83 t/s
7.03.542.456 I slot print_timing: id  0 | task 90 | n_decoded =    166, tg =  10.86 t/s, tg_3s =  10.91 t/s
7.06.567.446 I slot print_timing: id  0 | task 90 | n_decoded =    199, tg =  10.87 t/s, tg_3s =  10.91 t/s
7.09.606.484 I slot print_timing: id  0 | task 90 | n_decoded =    232, tg =  10.87 t/s, tg_3s =  10.86 t/s
7.12.633.247 I slot print_timing: id  0 | task 90 | n_decoded =    265, tg =  10.87 t/s, tg_3s =  10.90 t/s
7.15.659.241 I slot print_timing: id  0 | task 90 | n_decoded =    298, tg =  10.88 t/s, tg_3s =  10.91 t/s
7.18.684.278 I slot print_timing: id  0 | task 90 | n_decoded =    331, tg =  10.88 t/s, tg_3s =  10.91 t/s
7.20.336.399 I slot print_timing: id  0 | task 90 | prompt eval time =    8012.84 ms /   563 tokens (   14.23 ms per token,    70.26 tokens per second)
7.20.336.407 I slot print_timing: id  0 | task 90 |        eval time =   32077.51 ms /   349 tokens (   91.91 ms per token,    10.88 tokens per second)
7.20.336.409 I slot print_timing: id  0 | task 90 |       total time =   40090.34 ms /   912 tokens
7.20.336.411 I slot print_timing: id  0 | task 90 |    graphs reused =       1673
7.20.336.916 I slot      release: id  0 | task 90 | stop processing: n_tokens = 911, truncated = 0
7.20.336.991 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 343545071770
7.20.813.589 I slot launch_slot_: id  0 | task 282 | processing task, is_child = 0
7.24.565.836 I slot print_timing: id  0 | task 282 | prompt processing, n_tokens =    280, progress = 0.68, t =   3.75 s / 74.62 tokens per second
7.25.918.223 I slot print_timing: id  0 | task 282 | prompt processing, n_tokens =    368, progress = 0.89, t =   5.10 s / 72.09 tokens per second
7.26.762.075 I slot print_timing: id  0 | task 282 | prompt processing, n_tokens =    408, progress = 0.99, t =   5.95 s / 68.59 tokens per second
7.35.979.509 I slot print_timing: id  0 | task 282 | n_decoded =    100, tg =  11.01 t/s, tg_3s =  11.01 t/s
7.39.013.427 I slot print_timing: id  0 | task 282 | n_decoded =    133, tg =  10.98 t/s, tg_3s =  10.88 t/s
7.42.035.237 I slot print_timing: id  0 | task 282 | n_decoded =    166, tg =  10.96 t/s, tg_3s =  10.92 t/s
7.42.218.302 I slot print_timing: id  0 | task 282 | prompt eval time =    6081.62 ms /   412 tokens (   14.76 ms per token,    67.75 tokens per second)
7.42.218.321 I slot print_timing: id  0 | task 282 |        eval time =   15323.05 ms /   168 tokens (   91.21 ms per token,    10.96 tokens per second)
7.42.218.323 I slot print_timing: id  0 | task 282 |       total time =   21404.66 ms /   580 tokens
7.42.218.325 I slot print_timing: id  0 | task 282 |    graphs reused =       1838
7.42.218.800 I slot      release: id  0 | task 282 | stop processing: n_tokens = 579, truncated = 0
7.42.218.918 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 343566953654
7.42.699.333 I slot launch_slot_: id  0 | task 937 | processing task, is_child = 0
7.49.833.884 I slot print_timing: id  0 | task 937 | prompt processing, n_tokens =    551, progress = 0.81, t =   7.13 s / 77.23 tokens per second
7.50.182.829 I slot print_timing: id  0 | task 937 | prompt processing, n_tokens =    558, progress = 0.82, t =   7.48 s / 74.56 tokens per second
7.51.831.687 I slot print_timing: id  0 | task 937 | prompt processing, n_tokens =    679, progress = 0.99, t =   9.13 s / 74.35 tokens per second
8.01.009.335 I slot print_timing: id  0 | task 937 | n_decoded =    100, tg =  11.06 t/s, tg_3s =  11.06 t/s
8.04.017.900 I slot print_timing: id  0 | task 937 | n_decoded =    133, tg =  11.04 t/s, tg_3s =  10.97 t/s
8.07.033.095 I slot print_timing: id  0 | task 937 | n_decoded =    166, tg =  11.02 t/s, tg_3s =  10.94 t/s
8.10.041.929 I slot print_timing: id  0 | task 937 | n_decoded =    199, tg =  11.01 t/s, tg_3s =  10.97 t/s
8.13.049.924 I slot print_timing: id  0 | task 937 | n_decoded =    232, tg =  11.00 t/s, tg_3s =  10.97 t/s
8.16.053.671 I slot print_timing: id  0 | task 937 | n_decoded =    265, tg =  11.00 t/s, tg_3s =  10.99 t/s
8.19.056.278 I slot print_timing: id  0 | task 937 | n_decoded =    298, tg =  11.00 t/s, tg_3s =  10.99 t/s
8.22.071.662 I slot print_timing: id  0 | task 937 | n_decoded =    331, tg =  11.00 t/s, tg_3s =  10.94 t/s
8.25.087.803 I slot print_timing: id  0 | task 937 | n_decoded =    364, tg =  10.99 t/s, tg_3s =  10.94 t/s
8.28.098.064 I slot print_timing: id  0 | task 937 | n_decoded =    397, tg =  10.99 t/s, tg_3s =  10.96 t/s
8.31.109.072 I slot print_timing: id  0 | task 937 | n_decoded =    430, tg =  10.99 t/s, tg_3s =  10.96 t/s
8.34.125.421 I slot print_timing: id  0 | task 937 | n_decoded =    463, tg =  10.98 t/s, tg_3s =  10.94 t/s
8.37.146.361 I slot print_timing: id  0 | task 937 | n_decoded =    496, tg =  10.98 t/s, tg_3s =  10.92 t/s
8.40.155.537 I slot print_timing: id  0 | task 937 | n_decoded =    529, tg =  10.98 t/s, tg_3s =  10.97 t/s
8.43.166.509 I slot print_timing: id  0 | task 937 | n_decoded =    562, tg =  10.98 t/s, tg_3s =  10.96 t/s
8.46.176.444 I slot print_timing: id  0 | task 937 | n_decoded =    595, tg =  10.98 t/s, tg_3s =  10.96 t/s
8.49.193.725 I slot print_timing: id  0 | task 937 | n_decoded =    628, tg =  10.97 t/s, tg_3s =  10.94 t/s
8.52.211.221 I slot print_timing: id  0 | task 937 | n_decoded =    661, tg =  10.97 t/s, tg_3s =  10.94 t/s
8.55.218.899 I slot print_timing: id  0 | task 937 | n_decoded =    694, tg =  10.97 t/s, tg_3s =  10.97 t/s
8.58.226.669 I slot print_timing: id  0 | task 937 | n_decoded =    727, tg =  10.97 t/s, tg_3s =  10.97 t/s
9.01.235.667 I slot print_timing: id  0 | task 937 | n_decoded =    760, tg =  10.97 t/s, tg_3s =  10.97 t/s
9.04.244.364 I slot print_timing: id  0 | task 937 | n_decoded =    793, tg =  10.97 t/s, tg_3s =  10.97 t/s
9.07.255.975 I slot print_timing: id  0 | task 937 | n_decoded =    826, tg =  10.97 t/s, tg_3s =  10.96 t/s
9.10.270.281 I slot print_timing: id  0 | task 937 | n_decoded =    859, tg =  10.97 t/s, tg_3s =  10.95 t/s
9.13.280.792 I slot print_timing: id  0 | task 937 | n_decoded =    892, tg =  10.97 t/s, tg_3s =  10.96 t/s
9.16.285.819 I slot print_timing: id  0 | task 937 | n_decoded =    925, tg =  10.97 t/s, tg_3s =  10.98 t/s
9.19.289.785 I slot print_timing: id  0 | task 937 | n_decoded =    958, tg =  10.97 t/s, tg_3s =  10.99 t/s
9.22.293.913 I slot print_timing: id  0 | task 937 | n_decoded =    991, tg =  10.97 t/s, tg_3s =  10.98 t/s
9.25.298.200 I slot print_timing: id  0 | task 937 | n_decoded =   1024, tg =  10.97 t/s, tg_3s =  10.98 t/s
9.28.305.382 I slot print_timing: id  0 | task 937 | n_decoded =   1057, tg =  10.97 t/s, tg_3s =  10.97 t/s
9.31.313.042 I slot print_timing: id  0 | task 937 | n_decoded =   1090, tg =  10.97 t/s, tg_3s =  10.97 t/s
9.34.334.779 I slot print_timing: id  0 | task 937 | n_decoded =   1123, tg =  10.97 t/s, tg_3s =  10.92 t/s
9.37.351.943 I slot print_timing: id  0 | task 937 | n_decoded =   1156, tg =  10.97 t/s, tg_3s =  10.94 t/s
9.40.366.022 I slot print_timing: id  0 | task 937 | n_decoded =   1189, tg =  10.97 t/s, tg_3s =  10.95 t/s
9.43.378.317 I slot print_timing: id  0 | task 937 | n_decoded =   1222, tg =  10.97 t/s, tg_3s =  10.96 t/s
9.46.389.952 I slot print_timing: id  0 | task 937 | n_decoded =   1255, tg =  10.97 t/s, tg_3s =  10.96 t/s
9.49.399.582 I slot print_timing: id  0 | task 937 | n_decoded =   1288, tg =  10.97 t/s, tg_3s =  10.96 t/s
9.52.408.323 I slot print_timing: id  0 | task 937 | n_decoded =   1321, tg =  10.97 t/s, tg_3s =  10.97 t/s
9.55.412.840 I slot print_timing: id  0 | task 937 | n_decoded =   1354, tg =  10.97 t/s, tg_3s =  10.98 t/s
9.58.433.911 I slot print_timing: id  0 | task 937 | n_decoded =   1387, tg =  10.97 t/s, tg_3s =  10.92 t/s
9.59.893.594 I slot print_timing: id  0 | task 937 | prompt eval time =    9268.73 ms /   683 tokens (   13.57 ms per token,    73.69 tokens per second)
9.59.893.602 I slot print_timing: id  0 | task 937 |        eval time =  127925.47 ms /  1403 tokens (   91.18 ms per token,    10.97 tokens per second)
9.59.893.610 I slot print_timing: id  0 | task 937 |       total time =  137194.20 ms /  2086 tokens
9.59.893.612 I slot print_timing: id  0 | task 937 |    graphs reused =       3234
9.59.894.397 I slot      release: id  0 | task 937 | stop processing: n_tokens = 2085, truncated = 0
9.59.894.597 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 343704629251
10.00.402.742 I slot launch_slot_: id  0 | task 1359 | processing task, is_child = 0
10.04.328.102 I slot print_timing: id  0 | task 1359 | prompt processing, n_tokens =    292, progress = 0.69, t =   3.93 s / 74.39 tokens per second
10.05.709.501 I slot print_timing: id  0 | task 1359 | prompt processing, n_tokens =    383, progress = 0.90, t =   5.31 s / 72.17 tokens per second
10.06.541.691 I slot print_timing: id  0 | task 1359 | prompt processing, n_tokens =    420, progress = 0.99, t =   6.14 s / 68.42 tokens per second
10.15.693.939 I slot print_timing: id  0 | task 1359 | n_decoded =    100, tg =  11.08 t/s, tg_3s =  11.08 t/s
10.18.697.626 I slot print_timing: id  0 | task 1359 | n_decoded =    133, tg =  11.06 t/s, tg_3s =  10.99 t/s
10.21.700.910 I slot print_timing: id  0 | task 1359 | n_decoded =    166, tg =  11.05 t/s, tg_3s =  10.99 t/s
10.24.706.501 I slot print_timing: id  0 | task 1359 | n_decoded =    199, tg =  11.03 t/s, tg_3s =  10.98 t/s
10.27.710.664 I slot print_timing: id  0 | task 1359 | n_decoded =    232, tg =  11.03 t/s, tg_3s =  10.98 t/s
10.30.714.192 I slot print_timing: id  0 | task 1359 | n_decoded =    265, tg =  11.02 t/s, tg_3s =  10.99 t/s
10.33.717.612 I slot print_timing: id  0 | task 1359 | n_decoded =    298, tg =  11.02 t/s, tg_3s =  10.99 t/s
10.36.722.747 I slot print_timing: id  0 | task 1359 | n_decoded =    331, tg =  11.01 t/s, tg_3s =  10.98 t/s
10.38.736.428 I slot print_timing: id  0 | task 1359 | prompt eval time =    6269.46 ms /   424 tokens (   14.79 ms per token,    67.63 tokens per second)
10.38.736.436 I slot print_timing: id  0 | task 1359 |        eval time =   32064.15 ms /   353 tokens (   90.83 ms per token,    11.01 tokens per second)
10.38.736.437 I slot print_timing: id  0 | task 1359 |       total time =   38333.60 ms /   777 tokens
10.38.736.439 I slot print_timing: id  0 | task 1359 |    graphs reused =       3583
10.38.736.919 I slot      release: id  0 | task 1359 | stop processing: n_tokens = 776, truncated = 0
10.38.736.972 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 343743471773
10.39.226.036 I slot launch_slot_: id  0 | task 1712 | processing task, is_child = 0
10.43.537.362 I slot print_timing: id  0 | task 1712 | prompt processing, n_tokens =    326, progress = 0.71, t =   4.31 s / 75.62 tokens per second
10.44.811.239 I slot print_timing: id  0 | task 1712 | prompt processing, n_tokens =    403, progress = 0.88, t =   5.59 s / 72.16 tokens per second
10.45.758.108 I slot print_timing: id  0 | task 1712 | prompt processing, n_tokens =    454, progress = 0.99, t =   6.53 s / 69.50 tokens per second
10.55.044.113 I slot print_timing: id  0 | task 1712 | n_decoded =    100, tg =  10.93 t/s, tg_3s =  10.93 t/s
10.58.064.906 I slot print_timing: id  0 | task 1712 | n_decoded =    133, tg =  10.93 t/s, tg_3s =  10.92 t/s
11.01.084.166 I slot print_timing: id  0 | task 1712 | n_decoded =    166, tg =  10.93 t/s, tg_3s =  10.93 t/s
11.04.105.683 I slot print_timing: id  0 | task 1712 | n_decoded =    199, tg =  10.93 t/s, tg_3s =  10.92 t/s
11.07.128.376 I slot print_timing: id  0 | task 1712 | n_decoded =    232, tg =  10.92 t/s, tg_3s =  10.92 t/s
11.10.147.409 I slot print_timing: id  0 | task 1712 | n_decoded =    265, tg =  10.93 t/s, tg_3s =  10.93 t/s
11.13.169.221 I slot print_timing: id  0 | task 1712 | n_decoded =    298, tg =  10.92 t/s, tg_3s =  10.92 t/s
11.16.199.482 I slot print_timing: id  0 | task 1712 | n_decoded =    331, tg =  10.92 t/s, tg_3s =  10.89 t/s
11.19.221.674 I slot print_timing: id  0 | task 1712 | n_decoded =    364, tg =  10.92 t/s, tg_3s =  10.92 t/s
11.22.243.711 I slot print_timing: id  0 | task 1712 | n_decoded =    397, tg =  10.92 t/s, tg_3s =  10.92 t/s
11.25.266.945 I slot print_timing: id  0 | task 1712 | n_decoded =    430, tg =  10.92 t/s, tg_3s =  10.92 t/s
11.28.288.837 I slot print_timing: id  0 | task 1712 | n_decoded =    463, tg =  10.92 t/s, tg_3s =  10.92 t/s
11.31.309.376 I slot print_timing: id  0 | task 1712 | n_decoded =    496, tg =  10.92 t/s, tg_3s =  10.93 t/s
11.34.331.074 I slot print_timing: id  0 | task 1712 | n_decoded =    529, tg =  10.92 t/s, tg_3s =  10.92 t/s
11.37.355.713 I slot print_timing: id  0 | task 1712 | n_decoded =    562, tg =  10.92 t/s, tg_3s =  10.91 t/s
11.40.380.374 I slot print_timing: id  0 | task 1712 | n_decoded =    595, tg =  10.92 t/s, tg_3s =  10.91 t/s
11.43.397.836 I slot print_timing: id  0 | task 1712 | n_decoded =    628, tg =  10.92 t/s, tg_3s =  10.94 t/s
11.46.413.004 I slot print_timing: id  0 | task 1712 | n_decoded =    661, tg =  10.92 t/s, tg_3s =  10.94 t/s
11.49.431.112 I slot print_timing: id  0 | task 1712 | n_decoded =    694, tg =  10.92 t/s, tg_3s =  10.93 t/s
11.52.446.307 I slot print_timing: id  0 | task 1712 | n_decoded =    727, tg =  10.92 t/s, tg_3s =  10.94 t/s
11.55.461.939 I slot print_timing: id  0 | task 1712 | n_decoded =    760, tg =  10.92 t/s, tg_3s =  10.94 t/s
11.58.019.736 I slot print_timing: id  0 | task 1712 | prompt eval time =    6665.76 ms /   458 tokens (   14.55 ms per token,    68.71 tokens per second)
11.58.019.744 I slot print_timing: id  0 | task 1712 |        eval time =   72127.89 ms /   788 tokens (   91.53 ms per token,    10.93 tokens per second)
11.58.019.746 I slot print_timing: id  0 | task 1712 |       total time =   78793.65 ms /  1246 tokens
11.58.019.747 I slot print_timing: id  0 | task 1712 |    graphs reused =       4366
11.58.020.204 I slot      release: id  0 | task 1712 | stop processing: n_tokens = 1245, truncated = 0
11.58.020.325 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 343822755057
11.58.493.933 I slot launch_slot_: id  0 | task 1884 | processing task, is_child = 0
12.02.176.609 I slot print_timing: id  0 | task 1884 | prompt processing, n_tokens =    272, progress = 0.67, t =   3.68 s / 73.86 tokens per second
12.03.609.901 I slot print_timing: id  0 | task 1884 | prompt processing, n_tokens =    366, progress = 0.91, t =   5.12 s / 71.54 tokens per second
12.04.422.180 I slot print_timing: id  0 | task 1884 | prompt processing, n_tokens =    400, progress = 0.99, t =   5.93 s / 67.47 tokens per second
12.13.632.739 I slot print_timing: id  0 | task 1884 | n_decoded =    100, tg =  11.02 t/s, tg_3s =  11.02 t/s
12.16.662.482 I slot print_timing: id  0 | task 1884 | n_decoded =    133, tg =  10.98 t/s, tg_3s =  10.89 t/s
12.19.680.745 I slot print_timing: id  0 | task 1884 | n_decoded =    166, tg =  10.97 t/s, tg_3s =  10.93 t/s
12.22.697.010 I slot print_timing: id  0 | task 1884 | n_decoded =    199, tg =  10.97 t/s, tg_3s =  10.94 t/s
12.25.713.433 I slot print_timing: id  0 | task 1884 | n_decoded =    232, tg =  10.96 t/s, tg_3s =  10.94 t/s
12.28.728.294 I slot print_timing: id  0 | task 1884 | n_decoded =    265, tg =  10.96 t/s, tg_3s =  10.95 t/s
12.31.743.301 I slot print_timing: id  0 | task 1884 | n_decoded =    298, tg =  10.96 t/s, tg_3s =  10.95 t/s
12.34.760.786 I slot print_timing: id  0 | task 1884 | n_decoded =    331, tg =  10.96 t/s, tg_3s =  10.94 t/s
12.37.777.306 I slot print_timing: id  0 | task 1884 | n_decoded =    364, tg =  10.96 t/s, tg_3s =  10.94 t/s
12.40.804.485 I slot print_timing: id  0 | task 1884 | n_decoded =    397, tg =  10.95 t/s, tg_3s =  10.90 t/s
12.43.825.315 I slot print_timing: id  0 | task 1884 | n_decoded =    430, tg =  10.95 t/s, tg_3s =  10.92 t/s
12.46.843.340 I slot print_timing: id  0 | task 1884 | n_decoded =    463, tg =  10.95 t/s, tg_3s =  10.93 t/s
12.49.862.472 I slot print_timing: id  0 | task 1884 | n_decoded =    496, tg =  10.95 t/s, tg_3s =  10.93 t/s
12.52.896.921 I slot print_timing: id  0 | task 1884 | n_decoded =    529, tg =  10.94 t/s, tg_3s =  10.88 t/s
12.55.927.448 I slot print_timing: id  0 | task 1884 | n_decoded =    562, tg =  10.94 t/s, tg_3s =  10.89 t/s
12.58.956.544 I slot print_timing: id  0 | task 1884 | n_decoded =    595, tg =  10.94 t/s, tg_3s =  10.89 t/s
13.01.991.757 I slot print_timing: id  0 | task 1884 | n_decoded =    628, tg =  10.93 t/s, tg_3s =  10.87 t/s
13.05.026.172 I slot print_timing: id  0 | task 1884 | n_decoded =    661, tg =  10.93 t/s, tg_3s =  10.88 t/s
13.07.689.765 I slot print_timing: id  0 | task 1884 | prompt eval time =    6060.32 ms /   404 tokens (   15.00 ms per token,    66.66 tokens per second)
